scenario,timepoint,bus,load_MW
1,2035-01-01T00:00:00.000000-0800,1273,3.192160454890056
1,2035-01-01T00:00:00.000000-0800,1274,2.936344031339834
1,2035-01-01T00:00:00.000000-0800,1277,13.418104
1,2035-01-01T00:00:00.000000-0800,1278,13.656793228147837
1,2035-01-01T00:00:00.000000-0800,1279,0.9360029
1,2035-01-01T00:00:00.000000-0800,1281,4.660508091688965
1,2035-01-01T00:00:00.000000-0800,1282,4.5581035000000005
1,2035-01-01T00:00:00.000000-0800,1283,8.263378431797797
1,2035-01-01T00:00:00.000000-0800,1284,1.1823407
1,2035-01-01T00:00:00.000000-0800,1285,2.911313287794159
1,2035-01-01T00:00:00.000000-0800,1286,0.4032891
1,2035-01-01T00:00:00.000000-0800,1287,3.190404
1,2035-01-01T00:00:00.000000-0800,1288,0.6318450497392886
1,2035-01-01T00:00:00.000000-0800,1293,0.011043999
1,2035-01-01T00:00:00.000000-0800,1295,0.22818878
1,2035-01-01T00:00:00.000000-0800,1296,0.06290404000000001
1,2035-01-01T00:00:00.000000-0800,1297,1.1101706999999998
1,2035-01-01T00:00:00.000000-0800,1298,1.2044066030000002
1,2035-01-01T00:00:00.000000-0800,1299,1.6095718094586888
1,2035-01-01T00:00:00.000000-0800,1300,0.70285175
1,2035-01-01T00:00:00.000000-0800,1301,1.4902152000000002
1,2035-01-01T00:00:00.000000-0800,1302,5.117501918917378
1,2035-01-01T00:00:00.000000-0800,1303,0.10553799999999999
1,2035-01-01T00:00:00.000000-0800,1304,1.6211007099092112
1,2035-01-01T00:00:00.000000-0800,1305,3.881317423336117
1,2035-01-01T00:00:00.000000-0800,1306,2.1896469586833796
1,2035-01-01T00:00:00.000000-0800,1307,0.053996002
1,2035-01-01T00:00:00.000000-0800,1308,2.8926139742448864
1,2035-01-01T00:00:00.000000-0800,1309,1.8816464000000002
1,2035-01-01T00:00:00.000000-0800,1310,0.08305196
1,2035-01-01T00:00:00.000000-0800,1311,8.28549178193213
1,2035-01-01T00:00:00.000000-0800,1312,1.3732057
1,2035-01-01T00:00:00.000000-0800,1313,0.7058338157353589
1,2035-01-01T00:00:00.000000-0800,1314,0.32131406
1,2035-01-01T00:00:00.000000-0800,1315,2.2993245000000004
1,2035-01-01T00:00:00.000000-0800,1316,0.006186
1,2035-01-01T00:00:00.000000-0800,1317,1.4353945000000001
1,2035-01-01T00:00:00.000000-0800,1318,3.868287475528582
1,2035-01-01T00:00:00.000000-0800,1319,0.5420775
1,2035-01-01T00:00:00.000000-0800,1324,54.74357967640758
1,2035-01-01T00:00:00.000000-0800,1326,25.76799766049532
1,2035-01-01T00:00:00.000000-0800,1329,18.4921572693257
1,2035-01-01T00:00:00.000000-0800,1330,11.642434429979193
1,2035-01-01T00:00:00.000000-0800,1332,18.353066481744506
1,2035-01-01T00:00:00.000000-0800,1333,59.81293816096687
1,2035-01-01T00:00:00.000000-0800,1334,2.0768586
1,2035-01-01T00:00:00.000000-0800,1335,1.917094511002564
1,2035-01-01T00:00:00.000000-0800,1336,7.841073298583097
1,2035-01-01T00:00:00.000000-0800,1337,0.8715637138443932
1,2035-01-01T00:00:00.000000-0800,1338,8.609191981035735
1,2035-01-01T00:00:00.000000-0800,1339,4.129133831696435
1,2035-01-01T00:00:00.000000-0800,1340,15.18920960654094
1,2035-01-01T00:00:00.000000-0800,1341,5.670058453359697
1,2035-01-01T00:00:00.000000-0800,1342,18.91642498535171
1,2035-01-01T00:00:00.000000-0800,1343,11.928766165338628
1,2035-01-01T00:00:00.000000-0800,1344,12.35552517415267
1,2035-01-01T00:00:00.000000-0800,1345,18.809024315427603
1,2035-01-01T00:00:00.000000-0800,1346,2.4296544000918403
1,2035-01-01T00:00:00.000000-0800,1348,26.822950553665144
1,2035-01-01T00:00:00.000000-0800,1369,25.5955689493792
1,2035-01-01T00:00:00.000000-0800,1370,5.120523938171192
1,2035-01-01T00:00:00.000000-0800,1372,9.621455430847144
1,2035-01-01T00:00:00.000000-0800,1373,5.507581008123979
1,2035-01-01T00:00:00.000000-0800,1374,25.818422575461238
1,2035-01-01T00:00:00.000000-0800,1375,4.624941509748819
1,2035-01-01T00:00:00.000000-0800,1377,14.6954512973279
1,2035-01-01T00:00:00.000000-0800,1378,97.721555
1,2035-01-01T00:00:00.000000-0800,1379,1.2827501
1,2035-01-01T00:00:00.000000-0800,1380,0.11482147000000001
1,2035-01-01T00:00:00.000000-0800,1381,30.046643163219457
1,2035-01-01T00:00:00.000000-0800,1383,9.775402145314313
1,2035-01-01T00:00:00.000000-0800,1387,0.8617930657808298
1,2035-01-01T00:00:00.000000-0800,1388,2.2309732208531554
1,2035-01-01T00:00:00.000000-0800,1390,25.023715925295438
1,2035-01-01T00:00:00.000000-0800,1391,7.550021882907583
1,2035-01-01T00:00:00.000000-0800,1392,1.6873512057146403
1,2035-01-01T00:00:00.000000-0800,1393,9.621685018301067
1,2035-01-01T00:00:00.000000-0800,1395,13.07491434318711
1,2035-01-01T00:00:00.000000-0800,1396,0.6992134999999999
1,2035-01-01T00:00:00.000000-0800,1397,6.385230289372051
1,2035-01-01T00:00:00.000000-0800,1398,1.8723628
1,2035-01-01T00:00:00.000000-0800,1401,21.188407589997148
1,2035-01-01T00:00:00.000000-0800,1402,0.7616485000000001
1,2035-01-01T00:00:00.000000-0800,1403,1.019589534830109
1,2035-01-01T00:00:00.000000-0800,1409,0.5863042
1,2035-01-01T00:00:00.000000-0800,1411,1.5330663
1,2035-01-01T00:00:00.000000-0800,1412,0.6148231
1,2035-01-01T00:00:00.000000-0800,1413,19.753702357457225
1,2035-01-01T00:00:00.000000-0800,1414,11.134457001959042
1,2035-01-01T00:00:00.000000-0800,1415,0.75127295
1,2035-01-01T00:00:00.000000-0800,1416,0.4911458
1,2035-01-01T00:00:00.000000-0800,1417,3.1209274999999996
1,2035-01-01T00:00:00.000000-0800,1419,1.0309054000000002
1,2035-01-01T00:00:00.000000-0800,1420,1.1469763000000002
1,2035-01-01T00:00:00.000000-0800,1422,8.736488183847857
1,2035-01-01T00:00:00.000000-0800,1424,2.2271968
1,2035-01-01T00:00:00.000000-0800,1426,2.5537737609904743
1,2035-01-01T00:00:00.000000-0800,1427,4.786013791471108
1,2035-01-01T00:00:00.000000-0800,1428,27.754969695656776
1,2035-01-01T00:00:00.000000-0800,1429,12.206179432618889
1,2035-01-01T00:00:00.000000-0800,1431,39.137755627383825
1,2035-01-01T00:00:00.000000-0800,1432,8.128682805719071
1,2035-01-01T00:00:00.000000-0800,1433,4.315729597994885
1,2035-01-01T00:00:00.000000-0800,1434,0.136886
1,2035-01-01T00:00:00.000000-0800,1435,88.89510270581638
1,2035-01-01T00:00:00.000000-0800,1436,6.786159022300437
1,2035-01-01T00:00:00.000000-0800,1437,4.41565397360937
1,2035-01-01T00:00:00.000000-0800,1438,1.6875078000000001
1,2035-01-01T00:00:00.000000-0800,1439,4.9126866905193936
1,2035-01-01T00:00:00.000000-0800,1440,40.28974074651791
1,2035-01-01T00:00:00.000000-0800,1441,4.110931316910025
1,2035-01-01T00:00:00.000000-0800,1442,12.237308957355538
1,2035-01-01T00:00:00.000000-0800,1444,0.021071001
1,2035-01-01T00:00:00.000000-0800,1445,1.6465138
1,2035-01-01T00:00:00.000000-0800,1448,28.759706577386634
1,2035-01-01T00:00:00.000000-0800,1450,11.241357
1,2035-01-01T00:00:00.000000-0800,1451,5.513699460973102
1,2035-01-01T00:00:00.000000-0800,1452,21.13344928869332
1,2035-01-01T00:00:00.000000-0800,1453,29.93943550612169
1,2035-01-01T00:00:00.000000-0800,1454,26.805479116239383
1,2035-01-01T00:00:00.000000-0800,1455,10.392880311175915
1,2035-01-01T00:00:00.000000-0800,1456,13.37554933863347
1,2035-01-01T00:00:00.000000-0800,1457,6.115163608677903
1,2035-01-01T00:00:00.000000-0800,1458,5.601677485602532
1,2035-01-01T00:00:00.000000-0800,1459,1.3056729867922707
1,2035-01-01T00:00:00.000000-0800,1461,10.989383325003594
1,2035-01-01T00:00:00.000000-0800,1462,2.1672605
1,2035-01-01T00:00:00.000000-0800,1463,39.36045156305016
1,2035-01-01T00:00:00.000000-0800,1464,11.351074343982527
1,2035-01-01T00:00:00.000000-0800,1465,36.837838678239436
1,2035-01-01T00:00:00.000000-0800,1466,13.467194249471298
1,2035-01-01T00:00:00.000000-0800,1467,13.83020996133659
1,2035-01-01T00:00:00.000000-0800,1469,23.96516396914719
1,2035-01-01T00:00:00.000000-0800,1472,36.344310806910826
1,2035-01-01T00:00:00.000000-0800,1473,25.81681439555061
1,2035-01-01T00:00:00.000000-0800,1474,29.638964668666812
1,2035-01-01T00:00:00.000000-0800,1475,16.054996294602528
1,2035-01-01T00:00:00.000000-0800,1478,4.193512046890389
1,2035-01-01T00:00:00.000000-0800,1482,17.54856309300876
1,2035-01-01T00:00:00.000000-0800,1484,1.6976093
1,2035-01-01T00:00:00.000000-0800,1485,1.0953538
1,2035-01-01T00:00:00.000000-0800,1486,24.304447290383038
1,2035-01-01T00:00:00.000000-0800,1487,5.464399558646608
1,2035-01-01T00:00:00.000000-0800,1488,2.9162534694710303
1,2035-01-01T00:00:00.000000-0800,1489,2.070698245032684
1,2035-01-01T00:00:00.000000-0800,1490,1.0189678
1,2035-01-01T00:00:00.000000-0800,1491,5.967450723713272
1,2035-01-01T00:00:00.000000-0800,1493,12.20890757955068
1,2035-01-01T00:00:00.000000-0800,1494,25.279887710952224
1,2035-01-01T00:00:00.000000-0800,1495,6.367382897534748
1,2035-01-01T00:00:00.000000-0800,1496,5.039635860406488
1,2035-01-01T00:00:00.000000-0800,1501,1.5658139216894509
1,2035-01-01T00:00:00.000000-0800,1502,1.918453
1,2035-01-01T00:00:00.000000-0800,1503,53.234051679789914
1,2035-01-01T00:00:00.000000-0800,1506,0.7109485068456374
1,2035-01-01T00:00:00.000000-0800,1510,24.69134353691182
1,2035-01-01T00:00:00.000000-0800,1512,34.39416738454206
1,2035-01-01T00:00:00.000000-0800,1513,28.40842441539099
1,2035-01-01T00:00:00.000000-0800,1514,19.249652541173017
1,2035-01-01T00:00:00.000000-0800,1515,10.737856498861962
1,2035-01-01T00:00:00.000000-0800,1516,29.868435576013738
1,2035-01-01T00:00:00.000000-0800,1517,52.81386066612975
1,2035-01-01T00:00:00.000000-0800,1518,25.645191917653655
1,2035-01-01T00:00:00.000000-0800,1523,0.005246000000000001
1,2035-01-01T00:00:00.000000-0800,1524,6.1180622671875895
1,2035-01-01T00:00:00.000000-0800,1525,2.075119143303888
1,2035-01-01T00:00:00.000000-0800,1526,16.907037664730176
1,2035-01-01T00:00:00.000000-0800,1527,14.905211488694054
1,2035-01-01T00:00:00.000000-0800,1529,5.184869038448722
1,2035-01-01T00:00:00.000000-0800,1530,15.048083705707262
1,2035-01-01T00:00:00.000000-0800,1532,2.487835364341759
1,2035-01-01T00:00:00.000000-0800,1533,11.046535484475887
1,2035-01-01T00:00:00.000000-0800,1534,37.815379701091054
1,2035-01-01T00:00:00.000000-0800,1539,16.606951127270897
1,2035-01-01T00:00:00.000000-0800,1541,6.387661835583805
1,2035-01-01T00:00:00.000000-0800,1542,0.45476880000000003
1,2035-01-01T00:00:00.000000-0800,1544,2.2797501367577824
1,2035-01-01T00:00:00.000000-0800,1546,6.132224033214999
1,2035-01-01T00:00:00.000000-0800,1548,6.048018785650335
1,2035-01-01T00:00:00.000000-0800,1549,3.6628890000000003
1,2035-01-01T00:00:00.000000-0800,1551,1.2621648017383342
1,2035-01-01T00:00:00.000000-0800,1552,6.142582595494639
1,2035-01-01T00:00:00.000000-0800,1553,6.605861429913869
1,2035-01-01T00:00:00.000000-0800,1554,40.570481503128924
1,2035-01-01T00:00:00.000000-0800,1556,23.164228700453428
1,2035-01-01T00:00:00.000000-0800,1565,14.174964000000001
1,2035-01-01T00:00:00.000000-0800,1574,0.7669899
1,2035-01-01T00:00:00.000000-0800,1575,16.825131822834805
1,2035-01-01T00:00:00.000000-0800,1578,2.047895463477242
1,2035-01-01T00:00:00.000000-0800,1579,5.9116943602159555
1,2035-01-01T00:00:00.000000-0800,1581,11.166882478675944
1,2035-01-01T00:00:00.000000-0800,1583,2.8329768
1,2035-01-01T00:00:00.000000-0800,1590,19.16777264379687
1,2035-01-01T00:00:00.000000-0800,1603,25.47580412485435
1,2035-01-01T00:00:00.000000-0800,1604,4.624036
1,2035-01-01T00:00:00.000000-0800,1608,41.66836962986808
1,2035-01-01T00:00:00.000000-0800,1609,8.186276670744357
1,2035-01-01T00:00:00.000000-0800,1611,54.43419004521532
1,2035-01-01T00:00:00.000000-0800,1612,47.9794179968939
1,2035-01-01T00:00:00.000000-0800,1617,1.243575
1,2035-01-01T00:00:00.000000-0800,1618,19.665377003045787
1,2035-01-01T00:00:00.000000-0800,1620,12.225192
1,2035-01-01T00:00:00.000000-0800,1627,0.6715304599999999
1,2035-01-01T00:00:00.000000-0800,1629,0.75009467
1,2035-01-01T00:00:00.000000-0800,1633,0.939027715751274
1,2035-01-01T00:00:00.000000-0800,1634,0.3095102955684097
1,2035-01-01T00:00:00.000000-0800,1638,3.8744414000000003
1,2035-01-01T00:00:00.000000-0800,1640,0.40179926
1,2035-01-01T00:00:00.000000-0800,1643,4.17708562
1,2035-01-01T00:00:00.000000-0800,1644,0.4976843
1,2035-01-01T00:00:00.000000-0800,1648,1.2011698
1,2035-01-01T00:00:00.000000-0800,1649,5.789869009184887
1,2035-01-01T00:00:00.000000-0800,1650,39.749422938905326
1,2035-01-01T00:00:00.000000-0800,1654,7.128347384525343
1,2035-01-01T00:00:00.000000-0800,1655,0.11216200000000001
1,2035-01-01T00:00:00.000000-0800,1662,0.053966299999999995
1,2035-01-01T00:00:00.000000-0800,1663,2.031329
1,2035-01-01T00:00:00.000000-0800,1664,0.054981003
1,2035-01-01T00:00:00.000000-0800,1676,0.16347456
1,2035-01-01T00:00:00.000000-0800,1678,24.125581004909147
1,2035-01-01T00:00:00.000000-0800,1693,11.582197602368122
1,2035-01-01T00:00:00.000000-0800,1695,14.64695574548972
1,2035-01-01T00:00:00.000000-0800,1696,153.59186524007282
1,2035-01-01T00:00:00.000000-0800,1702,1.2137644760301656
1,2035-01-01T00:00:00.000000-0800,1706,0.010328
1,2035-01-01T00:00:00.000000-0800,1707,0.0018380000000000002
1,2035-01-01T00:00:00.000000-0800,1709,0.013991
1,2035-01-01T00:00:00.000000-0800,1711,0.001323
1,2035-01-01T00:00:00.000000-0800,1712,0.010850999699999999
1,2035-01-01T00:00:00.000000-0800,1713,6.103170223607612
1,2035-01-01T00:00:00.000000-0800,1714,0.005686
1,2035-01-01T00:00:00.000000-0800,1718,0.000264
1,2035-01-01T00:00:00.000000-0800,1722,0.024481003
1,2035-01-01T00:00:00.000000-0800,1724,2.7953562756686283
1,2035-01-01T00:00:00.000000-0800,1725,0.748129
1,2035-01-01T00:00:00.000000-0800,1726,0.9969385933053757
1,2035-01-01T00:00:00.000000-0800,1727,0.049951999999999996
1,2035-01-01T00:00:00.000000-0800,1729,0.6393450913053756
1,2035-01-01T00:00:00.000000-0800,1730,0.09949233
1,2035-01-01T00:00:00.000000-0800,1740,15.534818195275465
1,2035-01-01T00:00:00.000000-0800,1744,9.406653953815479
1,2035-01-01T00:00:00.000000-0800,1745,3.508241921496261
1,2035-01-01T00:00:00.000000-0800,1747,1.7101089
1,2035-01-01T00:00:00.000000-0800,1753,23.099522390230494
1,2035-01-01T00:00:00.000000-0800,1754,1.810848329889684
1,2035-01-01T00:00:00.000000-0800,1755,4.979588
1,2035-01-01T00:00:00.000000-0800,1763,19.900596973545987
1,2035-01-01T00:00:00.000000-0800,1765,6.203372329878849
1,2035-01-01T00:00:00.000000-0800,1766,4.280393321488037
1,2035-01-01T00:00:00.000000-0800,1768,5.528190561095462
1,2035-01-01T00:00:00.000000-0800,1770,2.753684620822699
1,2035-01-01T00:00:00.000000-0800,1771,7.109112077472616
1,2035-01-01T00:00:00.000000-0800,1772,3.017985531100682
1,2035-01-01T00:00:00.000000-0800,1773,11.756921561044388
1,2035-01-01T00:00:00.000000-0800,1774,8.392791029912637
1,2035-01-01T00:00:00.000000-0800,1778,0.9194710136827706
1,2035-01-01T00:00:00.000000-0800,1780,5.177580564026299
1,2035-01-01T00:00:00.000000-0800,1782,9.665505
1,2035-01-01T00:00:00.000000-0800,1788,30.78688085423714
1,2035-01-01T00:00:00.000000-0800,1789,22.38398795169751
1,2035-01-01T00:00:00.000000-0800,1792,13.978948764519366
1,2035-01-01T00:00:00.000000-0800,1798,20.318687557394096
1,2035-01-01T00:00:00.000000-0800,1805,33.43121553840403
1,2035-01-01T00:00:00.000000-0800,1809,10.581264693604389
1,2035-01-01T00:00:00.000000-0800,1813,25.733273825185414
1,2035-01-01T00:00:00.000000-0800,1814,20.509432687312817
1,2035-01-01T00:00:00.000000-0800,1828,0.8960814
1,2035-01-01T00:00:00.000000-0800,1831,0.015331999
1,2035-01-01T00:00:00.000000-0800,1832,34.76353773447244
1,2035-01-01T00:00:00.000000-0800,1833,0.15866693
1,2035-01-01T00:00:00.000000-0800,1839,23.861465997734363
1,2035-01-01T00:00:00.000000-0800,1842,0.1550933
1,2035-01-01T00:00:00.000000-0800,1846,63.429473714564125
1,2035-01-01T00:00:00.000000-0800,1859,10.871468229039976
1,2035-01-01T00:00:00.000000-0800,1861,44.621356634628675
1,2035-01-01T00:00:00.000000-0800,1863,28.70800747318037
1,2035-01-01T00:00:00.000000-0800,1864,1.3227969000000002
1,2035-01-01T00:00:00.000000-0800,1865,8.9673940412775
1,2035-01-01T00:00:00.000000-0800,1866,23.03277486675741
1,2035-01-01T00:00:00.000000-0800,1867,27.11762509269939
1,2035-01-01T00:00:00.000000-0800,1868,9.03842851842328
1,2035-01-01T00:00:00.000000-0800,1869,11.98116603043586
1,2035-01-01T00:00:00.000000-0800,1870,5.673928049824653
1,2035-01-01T00:00:00.000000-0800,1871,2.5421747999999997
1,2035-01-01T00:00:00.000000-0800,1872,22.08336412183782
1,2035-01-01T00:00:00.000000-0800,1873,9.872160539915804
1,2035-01-01T00:00:00.000000-0800,1874,6.090754693866839
1,2035-01-01T00:00:00.000000-0800,1876,61.171319758947604
1,2035-01-01T00:00:00.000000-0800,1877,6.117692313752768
1,2035-01-01T00:00:00.000000-0800,1878,4.168491
1,2035-01-01T00:00:00.000000-0800,1882,1.748033482906783
1,2035-01-01T00:00:00.000000-0800,1885,54.572215030020146
1,2035-01-01T00:00:00.000000-0800,1886,8.858138740243025
1,2035-01-01T00:00:00.000000-0800,1890,9.597210821956612
1,2035-01-01T00:00:00.000000-0800,1894,10.509494264269843
1,2035-01-01T00:00:00.000000-0800,1899,3.267558
1,2035-01-01T00:00:00.000000-0800,1902,11.277009598821543
1,2035-01-01T00:00:00.000000-0800,1905,15.649228390075809
1,2035-01-01T00:00:00.000000-0800,1907,38.86506722767591
1,2035-01-01T00:00:00.000000-0800,1909,11.869557171433808
1,2035-01-01T00:00:00.000000-0800,1910,0.07379944999999999
1,2035-01-01T00:00:00.000000-0800,1911,14.640310809418137
1,2035-01-01T00:00:00.000000-0800,1913,6.158582626854841
1,2035-01-01T00:00:00.000000-0800,1926,37.876866600587746
1,2035-01-01T00:00:00.000000-0800,1929,0.45528247
1,2035-01-01T00:00:00.000000-0800,1939,42.54557009367294
1,2035-01-01T00:00:00.000000-0800,1940,17.649644266331386
1,2035-01-01T00:00:00.000000-0800,1941,6.336342868661637
1,2035-01-01T00:00:00.000000-0800,1942,6.9150244003401555
1,2035-01-01T00:00:00.000000-0800,1945,15.564520347935542
1,2035-01-01T00:00:00.000000-0800,1947,21.004470885802554
1,2035-01-01T00:00:00.000000-0800,1949,20.844010562451917
1,2035-01-01T00:00:00.000000-0800,1950,45.96319211730327
1,2035-01-01T00:00:00.000000-0800,1952,0.21273222000000003
1,2035-01-01T00:00:00.000000-0800,1953,0.7668442
1,2035-01-01T00:00:00.000000-0800,1955,5.4626016
1,2035-01-01T00:00:00.000000-0800,1956,5.219902927257069
1,2035-01-01T00:00:00.000000-0800,1958,9.746473911086355
1,2035-01-01T00:00:00.000000-0800,1965,8.152280300000001
1,2035-01-01T00:00:00.000000-0800,1967,22.90740253303376
1,2035-01-01T00:00:00.000000-0800,1972,7.450394577661887
1,2035-01-01T00:00:00.000000-0800,1979,27.98754953934505
1,2035-01-01T00:00:00.000000-0800,1992,7.300699271809205
1,2035-01-01T00:00:00.000000-0800,1993,36.793796625320006
1,2035-01-01T00:00:00.000000-0800,1994,27.611706856887047
1,2035-01-01T00:00:00.000000-0800,1995,3.862889360692567
1,2035-01-01T00:00:00.000000-0800,2004,29.80721572698281
1,2035-01-01T00:00:00.000000-0800,2006,13.141046717507333
1,2035-01-01T00:00:00.000000-0800,2007,13.996565219322507
1,2035-01-01T00:00:00.000000-0800,2008,20.93444865845904
1,2035-01-01T00:00:00.000000-0800,2009,2.930335662238516
1,2035-01-01T00:00:00.000000-0800,2010,0.25052925
1,2035-01-01T00:00:00.000000-0800,2011,7.158721686194261
1,2035-01-01T00:00:00.000000-0800,2012,5.51281664385216
1,2035-01-01T00:00:00.000000-0800,2013,4.354223077019578
1,2035-01-01T00:00:00.000000-0800,2014,0.5407414
1,2035-01-01T00:00:00.000000-0800,2015,3.9502942596724333
1,2035-01-01T00:00:00.000000-0800,2016,18.673452172428874
1,2035-01-01T00:00:00.000000-0800,2017,8.72732505865676
1,2035-01-01T00:00:00.000000-0800,2018,5.419985798230906
1,2035-01-01T00:00:00.000000-0800,2019,4.328708422750035
1,2035-01-01T00:00:00.000000-0800,2022,53.6533288553341
1,2035-01-01T00:00:00.000000-0800,2023,29.89506676043024
1,2035-01-01T00:00:00.000000-0800,2025,17.557917128838255
1,2035-01-01T00:00:00.000000-0800,2026,1.8693513000000002
1,2035-01-01T00:00:00.000000-0800,2027,7.589853246752037
1,2035-01-01T00:00:00.000000-0800,2028,21.969550607069202
1,2035-01-01T00:00:00.000000-0800,2029,2.4899577445045313
1,2035-01-01T00:00:00.000000-0800,2031,21.149150513267696
1,2035-01-01T00:00:00.000000-0800,2033,11.651319671535589
1,2035-01-01T00:00:00.000000-0800,2035,31.79969786406626
1,2035-01-01T00:00:00.000000-0800,2036,26.97679303314758
1,2035-01-01T00:00:00.000000-0800,2037,1.9071176031882524
1,2035-01-01T00:00:00.000000-0800,2038,5.069836052218756
1,2035-01-01T00:00:00.000000-0800,2039,3.8342883608486944
1,2035-01-01T00:00:00.000000-0800,2040,21.535945411392127
1,2035-01-01T00:00:00.000000-0800,2041,2.3679040000000002
1,2035-01-01T00:00:00.000000-0800,2042,0.10915053000000001
1,2035-01-01T00:00:00.000000-0800,2043,0.00063600004
1,2035-01-01T00:00:00.000000-0800,2046,7.1144743017820495
1,2035-01-01T00:00:00.000000-0800,2047,19.10645965724097
1,2035-01-01T00:00:00.000000-0800,2048,10.886113343492813
1,2035-01-01T00:00:00.000000-0800,2049,8.332969256153122
1,2035-01-01T00:00:00.000000-0800,2050,16.612365075905757
1,2035-01-01T00:00:00.000000-0800,2051,13.410154248016955
1,2035-01-01T00:00:00.000000-0800,2052,9.955273133837307
1,2035-01-01T00:00:00.000000-0800,2053,38.94985730356856
1,2035-01-01T00:00:00.000000-0800,2059,6.7081256349877965
1,2035-01-01T00:00:00.000000-0800,2060,14.64036748101374
1,2035-01-01T00:00:00.000000-0800,2063,22.38097432258077
1,2035-01-01T00:00:00.000000-0800,2064,13.12098848909422
1,2035-01-01T00:00:00.000000-0800,2065,8.869527546579416
1,2035-01-01T00:00:00.000000-0800,2066,16.57515469032874
1,2035-01-01T00:00:00.000000-0800,2068,48.697747707573306
1,2035-01-01T00:00:00.000000-0800,2073,8.990145630980273
1,2035-01-01T00:00:00.000000-0800,2074,18.25245963037452
1,2035-01-01T00:00:00.000000-0800,2075,8.180907156419842
1,2035-01-01T00:00:00.000000-0800,2076,25.53645959634704
1,2035-01-01T00:00:00.000000-0800,2077,11.64616895228464
1,2035-01-01T00:00:00.000000-0800,2078,9.598980888033
1,2035-01-01T00:00:00.000000-0800,2079,21.64452831750284
1,2035-01-01T00:00:00.000000-0800,2080,62.198434118196516
1,2035-01-01T00:00:00.000000-0800,2081,5.519148929152539
1,2035-01-01T00:00:00.000000-0800,2082,92.04832267026907
1,2035-01-01T00:00:00.000000-0800,2083,11.565032440368777
1,2035-01-01T00:00:00.000000-0800,2084,34.982246630243445
1,2035-01-01T00:00:00.000000-0800,2085,36.832904105857736
1,2035-01-01T00:00:00.000000-0800,2086,45.99818438374616
1,2035-01-01T00:00:00.000000-0800,2087,14.749240131523248
1,2035-01-01T00:00:00.000000-0800,2090,11.424641424650751
1,2035-01-01T00:00:00.000000-0800,2091,50.528730990750944
1,2035-01-01T00:00:00.000000-0800,2092,14.414625167900544
1,2035-01-01T00:00:00.000000-0800,2100,14.82741026927528
1,2035-01-01T00:00:00.000000-0800,2101,13.874606666560481
1,2035-01-01T00:00:00.000000-0800,2102,19.665195416493823
1,2035-01-01T00:00:00.000000-0800,2103,12.568089746846887
1,2035-01-01T00:00:00.000000-0800,2109,46.79912852690543
1,2035-01-01T00:00:00.000000-0800,2115,6.759620087382202
1,2035-01-01T00:00:00.000000-0800,2116,28.71984290218326
1,2035-01-01T00:00:00.000000-0800,2118,50.830934151792555
1,2035-01-01T00:00:00.000000-0800,2123,23.08266704338139
1,2035-01-01T00:00:00.000000-0800,2125,21.049317735121882
1,2035-01-01T00:00:00.000000-0800,2127,24.380760355787903
1,2035-01-01T00:00:00.000000-0800,2128,12.065088687735315
1,2035-01-01T00:00:00.000000-0800,2129,6.872185679321075
1,2035-01-01T00:00:00.000000-0800,2130,8.765001996975553
1,2035-01-01T00:00:00.000000-0800,2132,4.6724017957995585
1,2035-01-01T00:00:00.000000-0800,2133,9.025409492937603
1,2035-01-01T00:00:00.000000-0800,2135,19.746140960672555
1,2035-01-01T00:00:00.000000-0800,2136,13.626207054649363
1,2035-01-01T00:00:00.000000-0800,2137,16.414630718033
1,2035-01-01T00:00:00.000000-0800,2138,62.74110655262224
1,2035-01-01T00:00:00.000000-0800,2140,46.6721944418297
1,2035-01-01T00:00:00.000000-0800,2142,15.66808301782981
1,2035-01-01T00:00:00.000000-0800,2145,29.072615253809346
1,2035-01-01T00:00:00.000000-0800,2146,44.922400972480176
1,2035-01-01T00:00:00.000000-0800,2152,12.901812912164262
1,2035-01-01T00:00:00.000000-0800,2153,32.43567449584505
1,2035-01-01T00:00:00.000000-0800,2157,38.145248430547895
1,2035-01-01T00:00:00.000000-0800,2159,21.305629395153666
1,2035-01-01T00:00:00.000000-0800,2164,54.401320186581124
1,2035-01-01T00:00:00.000000-0800,2174,44.998333047733595
1,2035-01-01T00:00:00.000000-0800,2178,10.227779673328017
1,2035-01-01T00:00:00.000000-0800,2179,7.8223353620681415
1,2035-01-01T00:00:00.000000-0800,2181,17.46702867370963
1,2035-01-01T00:00:00.000000-0800,2185,115.973646924419
1,2035-01-01T00:00:00.000000-0800,2186,106.6776114272754
1,2035-01-01T00:00:00.000000-0800,2188,109.70026156356451
1,2035-01-01T00:00:00.000000-0800,2201,15.124665435292243
1,2035-01-01T00:00:00.000000-0800,2202,1.5298327999999999
1,2035-01-01T00:00:00.000000-0800,2205,0.008906
1,2035-01-01T00:00:00.000000-0800,2207,11.531431075689781
1,2035-01-01T00:00:00.000000-0800,2214,8.684036110729597
1,2035-01-01T00:00:00.000000-0800,2219,13.370420809787403
1,2035-01-01T00:00:00.000000-0800,2220,0.22656012026573905
1,2035-01-01T00:00:00.000000-0800,2222,25.66743472472018
1,2035-01-01T00:00:00.000000-0800,2223,9.93071732112908
1,2035-01-01T00:00:00.000000-0800,2224,10.347138136329438
1,2035-01-01T00:00:00.000000-0800,2225,11.331646699411131
