name,bus_type,kron_removable_bus,base_voltage_kV,base_power_MVA
4373,PQ,true,115.0,100.0
4374,PQ,true,115.0,100.0
4375,PQ,true,66.0,100.0
4376,PQ,true,230.0,100.0
4377,PQ,true,230.0,100.0
4378,PQ,true,115.0,100.0
4379,PQ,true,115.0,100.0
4380,PQ,true,66.0,100.0
4381,PQ,true,66.0,100.0
4382,PQ,true,66.0,100.0
4383,PQ,true,66.0,100.0
4384,PQ,true,66.0,100.0
4385,PQ,true,115.0,100.0
4386,PQ,true,115.0,100.0
4387,PQ,true,230.0,100.0
4388,PQ,true,66.0,100.0
4389,PQ,true,230.0,100.0
4390,PQ,true,230.0,100.0
4391,PQ,true,115.0,100.0
4392,PQ,true,115.0,100.0
4393,PQ,true,115.0,100.0
4394,PQ,true,230.0,100.0
4395,PQ,true,66.0,100.0
4396,PQ,true,66.0,100.0
4397,PQ,true,66.0,100.0
4398,PQ,true,66.0,100.0
4399,PQ,true,66.0,100.0
4400,PQ,true,66.0,100.0
4401,PQ,true,66.0,100.0
4402,PQ,true,66.0,100.0
4403,PQ,true,66.0,100.0
4404,PQ,true,66.0,100.0
4405,PQ,true,115.0,100.0
4406,PQ,true,66.0,100.0
4407,PQ,true,66.0,100.0
4408,PQ,true,66.0,100.0
4409,PQ,true,66.0,100.0
4410,PQ,true,66.0,100.0
4411,PQ,true,230.0,100.0
4412,PQ,true,230.0,100.0
4413,PQ,true,66.0,100.0
4414,PQ,true,66.0,100.0
4415,PQ,true,66.0,100.0
4416,PQ,true,66.0,100.0
4417,PQ,true,230.0,100.0
4418,PQ,true,230.0,100.0
4419,PQ,true,66.0,100.0
4420,PQ,true,66.0,100.0
4421,PQ,true,230.0,100.0
4422,PQ,true,230.0,100.0
4423,PQ,true,66.0,100.0
4424,PQ,true,66.0,100.0
4425,PQ,true,66.0,100.0
4426,PQ,true,66.0,100.0
4427,PQ,true,66.0,100.0
4428,PQ,true,66.0,100.0
4429,PQ,true,115.0,100.0
4430,PQ,true,66.0,100.0
4431,PQ,true,66.0,100.0
4432,PQ,true,66.0,100.0
4433,PQ,true,115.0,100.0
4434,PQ,true,115.0,100.0
4435,PQ,true,66.0,100.0
4436,PQ,true,66.0,100.0
4437,PQ,true,115.0,100.0
4438,PQ,true,115.0,100.0
4439,PQ,true,115.0,100.0
4440,PQ,true,66.0,100.0
4441,PQ,true,66.0,100.0
4442,PQ,true,66.0,100.0
4443,PQ,true,66.0,100.0
4444,PQ,true,66.0,100.0
4445,PQ,true,66.0,100.0
4446,PQ,true,66.0,100.0
4447,PQ,true,66.0,100.0
4448,PQ,true,66.0,100.0
4449,PQ,true,66.0,100.0
4450,PQ,true,66.0,100.0
4451,PQ,true,66.0,100.0
4452,PQ,true,66.0,100.0
4453,PQ,true,66.0,100.0
4454,PQ,true,66.0,100.0
4455,PQ,true,66.0,100.0
4456,PQ,true,66.0,100.0
4457,PQ,true,66.0,100.0
4458,PQ,true,66.0,100.0
4459,PQ,true,66.0,100.0
4460,PQ,true,66.0,100.0
4461,PQ,true,66.0,100.0
4462,PQ,true,66.0,100.0
4463,PQ,true,66.0,100.0
4464,PQ,true,115.0,100.0
4465,PQ,true,66.0,100.0
4466,PQ,true,66.0,100.0
4467,PQ,true,66.0,100.0
4468,PQ,true,66.0,100.0
4469,PQ,true,66.0,100.0
4470,PQ,true,66.0,100.0
4471,PQ,true,115.0,100.0
4472,PQ,true,115.0,100.0
4473,PQ,true,115.0,100.0
4474,PQ,true,115.0,100.0
4475,PQ,true,66.0,100.0
4476,PQ,true,115.0,100.0
4477,PQ,true,115.0,100.0
4478,PQ,true,66.0,100.0
4479,PQ,true,66.0,100.0
4480,PQ,true,66.0,100.0
4481,PQ,true,66.0,100.0
4482,PQ,true,66.0,100.0
4483,PQ,true,66.0,100.0
4484,PQ,true,66.0,100.0
4485,PQ,true,66.0,100.0
4486,PQ,true,66.0,100.0
4487,PQ,true,66.0,100.0
4488,PQ,true,66.0,100.0
4489,PQ,true,66.0,100.0
4490,PQ,true,66.0,100.0
4491,PQ,true,66.0,100.0
4492,PQ,true,66.0,100.0
4493,PQ,true,66.0,100.0
4494,PQ,true,66.0,100.0
4495,PQ,true,66.0,100.0
4496,PQ,true,230.0,100.0
4497,PQ,true,230.0,100.0
4498,PQ,true,66.0,100.0
4499,PQ,true,66.0,100.0
4500,PQ,true,230.0,100.0
4501,PQ,true,66.0,100.0
4502,PQ,true,230.0,100.0
4503,PQ,true,115.0,100.0
4504,PQ,true,115.0,100.0
4505,PQ,true,230.0,100.0
4506,PQ,true,115.0,100.0
4507,PQ,true,115.0,100.0
4508,PQ,true,66.0,100.0
4509,PQ,true,66.0,100.0
4510,PQ,true,115.0,100.0
4511,PQ,true,66.0,100.0
4512,PQ,true,66.0,100.0
4513,PQ,true,66.0,100.0
4514,PQ,true,66.0,100.0
4515,PQ,true,66.0,100.0
4516,PQ,true,66.0,100.0
4517,PQ,true,115.0,100.0
4518,PQ,true,115.0,100.0
4519,PQ,true,115.0,100.0
4520,PQ,true,115.0,100.0
4521,PQ,true,66.0,100.0
4522,PQ,true,66.0,100.0
4523,PQ,true,66.0,100.0
4524,PQ,true,66.0,100.0
4525,PQ,true,115.0,100.0
4526,PQ,true,115.0,100.0
4527,PQ,true,66.0,100.0
4528,PQ,true,66.0,100.0
4529,PQ,true,230.0,100.0
4530,PQ,true,115.0,100.0
4531,PQ,true,115.0,100.0
4532,PQ,true,115.0,100.0
4533,PQ,true,66.0,100.0
4534,PQ,true,230.0,100.0
4535,PQ,true,66.0,100.0
4536,PQ,true,66.0,100.0
4537,PQ,true,66.0,100.0
4538,PQ,true,115.0,100.0
4539,PQ,true,66.0,100.0
4540,PQ,true,66.0,100.0
4541,PQ,true,66.0,100.0
4542,PQ,true,115.0,100.0
4543,PQ,true,66.0,100.0
4544,PQ,true,66.0,100.0
4545,PQ,true,115.0,100.0
4546,PQ,true,115.0,100.0
4547,PQ,true,66.0,100.0
4548,PQ,true,66.0,100.0
4549,PQ,true,115.0,100.0
4550,PQ,true,66.0,100.0
4551,PQ,true,66.0,100.0
4552,PQ,true,66.0,100.0
4553,PQ,true,66.0,100.0
4554,PQ,true,66.0,100.0
4555,PQ,true,500.0,100.0
4556,PQ,true,66.0,100.0
4557,PQ,true,115.0,100.0
4558,PQ,true,115.0,100.0
4559,PQ,true,66.0,100.0
4560,PQ,true,66.0,100.0
4561,PQ,true,115.0,100.0
4562,PQ,true,115.0,100.0
4563,PQ,true,66.0,100.0
4564,PQ,true,66.0,100.0
4565,PQ,true,66.0,100.0
4566,PQ,true,66.0,100.0
4567,PQ,true,66.0,100.0
4568,PQ,true,66.0,100.0
4569,PQ,true,66.0,100.0
4570,PQ,true,66.0,100.0
4571,PQ,true,66.0,100.0
4572,PQ,true,66.0,100.0
4573,PQ,true,66.0,100.0
4574,PQ,true,66.0,100.0
4575,PQ,true,66.0,100.0
4576,PQ,true,66.0,100.0
4577,PQ,true,115.0,100.0
4578,PQ,true,115.0,100.0
4579,PQ,true,115.0,100.0
4580,PQ,true,115.0,100.0
4581,PQ,true,115.0,100.0
4582,PQ,true,115.0,100.0
4583,PQ,true,66.0,100.0
4584,PQ,true,66.0,100.0
4585,PQ,true,66.0,100.0
4586,PQ,true,66.0,100.0
4587,PQ,true,66.0,100.0
4588,PQ,true,115.0,100.0
4589,PQ,true,115.0,100.0
4590,PQ,true,115.0,100.0
4591,PQ,true,115.0,100.0
4592,PQ,true,115.0,100.0
4593,PQ,true,115.0,100.0
4594,PQ,true,115.0,100.0
4595,PQ,true,115.0,100.0
4596,PQ,true,66.0,100.0
4597,PQ,true,66.0,100.0
4598,PQ,true,66.0,100.0
4599,PQ,true,66.0,100.0
4600,PQ,true,66.0,100.0
4601,PQ,true,115.0,100.0
4602,PQ,true,115.0,100.0
4603,PQ,true,66.0,100.0
4604,PQ,true,66.0,100.0
4605,PQ,true,66.0,100.0
4606,PQ,true,66.0,100.0
4607,PQ,true,66.0,100.0
4608,PQ,true,115.0,100.0
4609,PQ,true,115.0,100.0
4610,PQ,true,230.0,100.0
4611,PQ,true,115.0,100.0
4612,PQ,true,115.0,100.0
4613,PQ,true,115.0,100.0
4614,PQ,true,115.0,100.0
4615,PQ,true,115.0,100.0
4616,PQ,true,115.0,100.0
4617,PQ,true,115.0,100.0
4618,PQ,true,66.0,100.0
4619,PQ,true,66.0,100.0
4620,PQ,true,66.0,100.0
4621,PQ,true,230.0,100.0
4622,PQ,true,230.0,100.0
4623,PQ,true,230.0,100.0
4624,PQ,true,230.0,100.0
4625,PQ,true,230.0,100.0
4626,PQ,true,230.0,100.0
4627,PQ,true,230.0,100.0
4628,PQ,true,230.0,100.0
4629,PQ,true,66.0,100.0
4630,PQ,true,66.0,100.0
4631,PQ,true,66.0,100.0
4632,PQ,true,66.0,100.0
4633,PQ,true,66.0,100.0
4634,PQ,true,230.0,100.0
4635,PQ,true,66.0,100.0
4636,PQ,true,66.0,100.0
4637,PQ,true,115.0,100.0
4638,PQ,true,66.0,100.0
4639,PQ,true,66.0,100.0
4640,PQ,true,66.0,100.0
4641,PQ,true,66.0,100.0
4642,PQ,true,66.0,100.0
4643,PQ,true,66.0,100.0
4644,PQ,true,66.0,100.0
4645,PQ,true,66.0,100.0
4646,PQ,true,230.0,100.0
4647,PQ,true,66.0,100.0
4648,PQ,true,66.0,100.0
4649,PQ,true,66.0,100.0
4650,PQ,true,66.0,100.0
4651,PQ,true,66.0,100.0
4652,PQ,true,230.0,100.0
4653,PQ,true,66.0,100.0
4654,PQ,true,66.0,100.0
4655,PQ,true,66.0,100.0
4656,PQ,true,66.0,100.0
4657,PQ,true,66.0,100.0
4658,PQ,true,66.0,100.0
4659,PQ,true,115.0,100.0
4660,PQ,true,66.0,100.0
4661,PQ,true,115.0,100.0
4662,PQ,true,66.0,100.0
4663,PQ,true,115.0,100.0
4664,PQ,true,230.0,100.0
4665,PQ,true,115.0,100.0
4666,PQ,true,66.0,100.0
4667,PQ,true,66.0,100.0
4668,PQ,true,66.0,100.0
4669,PQ,true,66.0,100.0
4670,PQ,true,66.0,100.0
4671,PQ,true,66.0,100.0
4672,PQ,true,66.0,100.0
4673,PQ,true,66.0,100.0
4674,PQ,true,66.0,100.0
4675,PQ,true,115.0,100.0
4676,PQ,true,115.0,100.0
4677,PQ,true,115.0,100.0
4678,PQ,true,115.0,100.0
4679,PQ,true,115.0,100.0
4680,PQ,true,115.0,100.0
4681,PQ,true,115.0,100.0
4682,PQ,true,115.0,100.0
4683,PQ,true,115.0,100.0
4684,PQ,true,115.0,100.0
4685,PQ,true,115.0,100.0
4686,PQ,true,115.0,100.0
4687,PQ,true,66.0,100.0
4688,PQ,true,66.0,100.0
4689,PQ,true,66.0,100.0
4690,PQ,true,66.0,100.0
4691,PQ,true,66.0,100.0
4692,PQ,true,66.0,100.0
4693,PQ,true,66.0,100.0
4694,PQ,true,66.0,100.0
4695,PQ,true,66.0,100.0
4696,PQ,true,66.0,100.0
4697,PQ,true,66.0,100.0
4698,PQ,true,66.0,100.0
4699,PQ,true,66.0,100.0
4700,PQ,true,66.0,100.0
4701,PQ,true,66.0,100.0
4702,PQ,true,66.0,100.0
4703,PQ,true,66.0,100.0
4704,PQ,true,66.0,100.0
4705,PQ,true,66.0,100.0
4706,PQ,true,230.0,100.0
4707,PV,false,500.0,100.0
4708,PQ,true,230.0,100.0
4709,PQ,true,230.0,100.0
4710,PQ,true,115.0,100.0
4711,PQ,true,115.0,100.0
4712,PQ,true,500.0,100.0
4713,PQ,true,230.0,100.0
4714,PQ,true,230.0,100.0
4715,PV,false,500.0,100.0
4716,PQ,true,115.0,100.0
4717,PQ,true,230.0,100.0
4718,PQ,true,230.0,100.0
4719,PQ,true,115.0,100.0
4720,PQ,true,115.0,100.0
4721,PQ,true,115.0,100.0
4722,PQ,true,230.0,100.0
4723,PQ,true,115.0,100.0
4724,PQ,true,230.0,100.0
4725,PQ,true,230.0,100.0
4726,PQ,true,230.0,100.0
4727,PQ,true,230.0,100.0
4728,PQ,true,115.0,100.0
4729,PQ,true,115.0,100.0
4730,PQ,true,115.0,100.0
4731,PQ,true,115.0,100.0
4732,PQ,true,115.0,100.0
4733,PQ,true,115.0,100.0
4734,PQ,true,115.0,100.0
4735,PQ,true,115.0,100.0
4736,PQ,true,115.0,100.0
4737,PQ,true,230.0,100.0
4738,PQ,true,66.0,100.0
4739,PQ,true,66.0,100.0
4740,PQ,true,66.0,100.0
4741,PQ,true,66.0,100.0
4742,PQ,true,66.0,100.0
4743,PQ,true,66.0,100.0
4744,PQ,true,66.0,100.0
4745,PQ,true,500.0,100.0
4746,PQ,true,230.0,100.0
4747,PQ,true,230.0,100.0
4748,PQ,true,230.0,100.0
4749,PQ,true,230.0,100.0
4750,PQ,true,230.0,100.0
4751,PQ,true,66.0,100.0
4752,PQ,true,66.0,100.0
4753,PQ,true,66.0,100.0
4754,PQ,true,66.0,100.0
4755,PQ,true,66.0,100.0
4756,PQ,true,66.0,100.0
4757,PQ,true,230.0,100.0
4758,PQ,true,230.0,100.0
4759,PQ,true,66.0,100.0
4760,PQ,true,66.0,100.0
4761,PQ,true,66.0,100.0
4762,PQ,true,66.0,100.0
4763,PQ,true,66.0,100.0
4764,PQ,true,230.0,100.0
4765,PQ,true,66.0,100.0
4766,PQ,true,66.0,100.0
4767,PQ,true,66.0,100.0
4768,PQ,true,230.0,100.0
4769,PQ,true,230.0,100.0
4770,PQ,true,230.0,100.0
4771,PQ,true,230.0,100.0
4772,PQ,true,66.0,100.0
4773,PQ,true,230.0,100.0
4774,PQ,true,66.0,100.0
4775,PQ,true,66.0,100.0
4776,PQ,true,230.0,100.0
4777,PQ,true,66.0,100.0
4778,PQ,true,66.0,100.0
4779,PQ,true,66.0,100.0
4780,PQ,true,66.0,100.0
4781,PQ,true,66.0,100.0
4782,PQ,true,66.0,100.0
4783,PQ,true,230.0,100.0
4784,PQ,true,230.0,100.0
4785,PQ,true,230.0,100.0
4786,PQ,true,66.0,100.0
4787,PV,false,66.0,100.0
4788,PQ,true,66.0,100.0
4789,PQ,true,230.0,100.0
4790,PQ,true,230.0,100.0
4791,PQ,true,66.0,100.0
4792,PQ,true,66.0,100.0
4793,PQ,true,66.0,100.0
4794,PQ,true,66.0,100.0
4795,PQ,true,66.0,100.0
4796,PQ,true,66.0,100.0
4797,PQ,true,115.0,100.0
4798,PQ,true,115.0,100.0
4799,PQ,true,66.0,100.0
4800,PQ,true,66.0,100.0
4801,PQ,true,66.0,100.0
4802,PQ,true,230.0,100.0
4803,PQ,true,230.0,100.0
4804,PQ,true,230.0,100.0
4805,PQ,true,230.0,100.0
4806,PQ,true,230.0,100.0
4807,PQ,true,230.0,100.0
4808,PQ,true,230.0,100.0
4809,PQ,true,230.0,100.0
4810,PQ,true,230.0,100.0
4811,PQ,true,230.0,100.0
4812,PQ,true,66.0,100.0
4813,PQ,true,230.0,100.0
4814,PQ,true,230.0,100.0
4815,PQ,true,66.0,100.0
4816,PQ,true,500.0,100.0
4817,PQ,true,500.0,100.0
4818,PQ,true,500.0,100.0
4819,PQ,true,230.0,100.0
4820,PQ,true,230.0,100.0
4821,PQ,true,230.0,100.0
4822,PQ,true,66.0,100.0
4823,PQ,true,66.0,100.0
4824,PQ,true,66.0,100.0
4825,PQ,true,230.0,100.0
4826,PQ,true,230.0,100.0
4827,PQ,true,66.0,100.0
4828,PQ,true,66.0,100.0
4829,PQ,true,66.0,100.0
4830,PQ,true,66.0,100.0
4831,PQ,true,66.0,100.0
4832,PQ,true,66.0,100.0
4833,PQ,true,66.0,100.0
4834,PQ,true,66.0,100.0
4835,PQ,true,66.0,100.0
4836,PQ,true,66.0,100.0
4837,PQ,true,66.0,100.0
4838,PQ,true,66.0,100.0
4839,PQ,true,66.0,100.0
4840,PQ,true,66.0,100.0
4841,PQ,true,66.0,100.0
4842,PQ,true,66.0,100.0
4843,PQ,true,66.0,100.0
4844,PQ,true,230.0,100.0
4845,PQ,true,230.0,100.0
4846,PQ,true,66.0,100.0
4847,PQ,true,66.0,100.0
4848,PQ,true,66.0,100.0
4849,PQ,true,66.0,100.0
4850,PQ,true,66.0,100.0
4851,PQ,true,66.0,100.0
4852,PQ,true,115.0,100.0
4853,PQ,true,115.0,100.0
4854,PQ,true,115.0,100.0
4855,PQ,true,115.0,100.0
4856,PQ,true,230.0,100.0
4857,PQ,true,230.0,100.0
4858,PQ,true,230.0,100.0
4859,PQ,true,230.0,100.0
4860,PQ,true,115.0,100.0
4861,PQ,true,115.0,100.0
4862,PQ,true,500.0,100.0
4863,PQ,true,500.0,100.0
4864,PQ,true,500.0,100.0
4865,PQ,true,230.0,100.0
4866,PQ,true,500.0,100.0
4867,PQ,true,230.0,100.0
4868,PQ,true,230.0,100.0
4869,PQ,true,230.0,100.0
4870,PQ,true,230.0,100.0
4871,PQ,true,230.0,100.0
4872,PQ,true,230.0,100.0
4873,PQ,true,230.0,100.0
4874,PQ,true,230.0,100.0
4875,PQ,true,230.0,100.0
4876,PQ,true,230.0,100.0
4877,PQ,true,115.0,100.0
4878,PQ,true,230.0,100.0
4879,PQ,true,230.0,100.0
4880,PQ,true,230.0,100.0
4881,PQ,true,230.0,100.0
4882,PQ,true,230.0,100.0
4883,PQ,true,230.0,100.0
4884,PQ,true,230.0,100.0
4885,PQ,true,230.0,100.0
4886,PQ,true,230.0,100.0
4887,PQ,true,230.0,100.0
4888,PQ,true,115.0,100.0
4889,PQ,true,66.0,100.0
4890,PQ,true,66.0,100.0
4891,PQ,true,66.0,100.0
4892,PQ,true,66.0,100.0
4893,PQ,true,66.0,100.0
4894,PQ,true,66.0,100.0
4895,PQ,true,66.0,100.0
4896,PQ,true,66.0,100.0
4897,PQ,true,66.0,100.0
4898,PQ,true,66.0,100.0
4899,PQ,true,66.0,100.0
4900,PQ,true,66.0,100.0
4901,PQ,true,66.0,100.0
4902,PQ,true,66.0,100.0
4903,PQ,true,66.0,100.0
4904,PQ,true,66.0,100.0
4905,PQ,true,66.0,100.0
4906,PQ,true,66.0,100.0
4907,PQ,true,66.0,100.0
4908,PQ,true,66.0,100.0
4909,PQ,true,66.0,100.0
4910,PQ,true,66.0,100.0
4911,PQ,true,115.0,100.0
4912,PQ,true,66.0,100.0
4913,PQ,true,66.0,100.0
4914,PQ,true,115.0,100.0
4915,PQ,true,66.0,100.0
4916,PQ,true,66.0,100.0
4917,PQ,true,115.0,100.0
4918,PQ,true,115.0,100.0
4919,PQ,true,115.0,100.0
4920,PQ,true,115.0,100.0
4921,PQ,true,115.0,100.0
4922,PQ,true,66.0,100.0
4923,PQ,true,66.0,100.0
4924,PQ,true,66.0,100.0
4925,PQ,true,66.0,100.0
4926,PQ,true,66.0,100.0
4927,PQ,true,66.0,100.0
4928,PQ,true,66.0,100.0
4929,PQ,true,66.0,100.0
4930,PQ,true,66.0,100.0
4931,PQ,true,66.0,100.0
4932,PQ,true,66.0,100.0
4933,PQ,true,66.0,100.0
4934,PQ,true,66.0,100.0
4935,PQ,true,66.0,100.0
4936,PQ,true,66.0,100.0
4937,PQ,true,66.0,100.0
4938,PQ,true,66.0,100.0
4939,PQ,true,66.0,100.0
4940,PQ,true,66.0,100.0
4941,PQ,true,66.0,100.0
4942,PQ,true,66.0,100.0
4943,PQ,true,66.0,100.0
4944,PQ,true,66.0,100.0
4945,PQ,true,66.0,100.0
4946,PQ,true,66.0,100.0
4947,PQ,true,66.0,100.0
4948,PQ,true,66.0,100.0
4949,PQ,true,66.0,100.0
4950,PQ,true,66.0,100.0
4951,PQ,true,66.0,100.0
4952,PQ,true,66.0,100.0
4953,PQ,true,66.0,100.0
4954,PQ,true,66.0,100.0
4955,PQ,true,66.0,100.0
4956,PQ,true,66.0,100.0
4957,PQ,true,66.0,100.0
4958,PQ,true,66.0,100.0
4959,PQ,true,66.0,100.0
4960,PQ,true,66.0,100.0
4961,PQ,true,66.0,100.0
4962,PQ,true,66.0,100.0
4963,PQ,true,66.0,100.0
4964,PQ,true,66.0,100.0
4965,PQ,true,66.0,100.0
4966,PQ,true,66.0,100.0
4967,PQ,true,66.0,100.0
4968,PQ,true,66.0,100.0
4969,PQ,true,66.0,100.0
4970,PQ,true,66.0,100.0
4971,PQ,true,66.0,100.0
4972,PQ,true,66.0,100.0
4973,PQ,true,66.0,100.0
4974,PQ,true,66.0,100.0
4975,PQ,true,66.0,100.0
4976,PQ,true,66.0,100.0
4977,PQ,true,66.0,100.0
4978,PQ,true,66.0,100.0
4979,PQ,true,66.0,100.0
4980,PQ,true,66.0,100.0
4981,PQ,true,66.0,100.0
4982,PQ,true,66.0,100.0
4983,PQ,true,66.0,100.0
4984,PQ,true,66.0,100.0
4985,PQ,true,66.0,100.0
4986,PQ,true,66.0,100.0
4987,PQ,true,66.0,100.0
4988,PQ,true,66.0,100.0
4989,PQ,true,66.0,100.0
4990,PQ,true,66.0,100.0
4991,PQ,true,66.0,100.0
4992,PQ,true,66.0,100.0
4993,PQ,true,66.0,100.0
4994,PQ,true,66.0,100.0
4995,PQ,true,66.0,100.0
4996,PQ,true,66.0,100.0
4997,PQ,true,66.0,100.0
4998,PQ,true,66.0,100.0
4999,PQ,true,66.0,100.0
5000,PQ,true,66.0,100.0
5001,PQ,true,66.0,100.0
5002,PQ,true,66.0,100.0
5003,PQ,true,66.0,100.0
5004,PQ,true,66.0,100.0
5005,PQ,true,66.0,100.0
5006,PQ,true,66.0,100.0
5007,PQ,true,66.0,100.0
5008,PQ,true,66.0,100.0
5009,PQ,true,66.0,100.0
5010,PQ,true,66.0,100.0
5011,PQ,true,66.0,100.0
5012,PQ,true,66.0,100.0
5013,PQ,true,66.0,100.0
5014,PQ,true,66.0,100.0
5015,PQ,true,66.0,100.0
5016,PQ,true,66.0,100.0
5017,PQ,true,66.0,100.0
5018,PQ,true,66.0,100.0
5019,PQ,true,66.0,100.0
5020,PQ,true,66.0,100.0
5021,PQ,true,66.0,100.0
5022,PQ,true,66.0,100.0
5023,PQ,true,66.0,100.0
5024,PQ,true,66.0,100.0
5025,PQ,true,66.0,100.0
5026,PQ,true,66.0,100.0
5027,PQ,true,66.0,100.0
5028,PQ,true,66.0,100.0
5029,PQ,true,66.0,100.0
5030,PQ,true,66.0,100.0
5031,PQ,true,66.0,100.0
5032,PQ,true,66.0,100.0
5033,PQ,true,66.0,100.0
5034,PQ,true,66.0,100.0
5035,PQ,true,66.0,100.0
5036,PQ,true,66.0,100.0
5037,PQ,true,66.0,100.0
5038,PQ,true,66.0,100.0
5039,PQ,true,66.0,100.0
5040,PQ,true,66.0,100.0
5041,PQ,true,66.0,100.0
5042,PQ,true,66.0,100.0
5043,PQ,true,66.0,100.0
5044,PQ,true,66.0,100.0
5045,PQ,true,66.0,100.0
5046,PQ,true,66.0,100.0
5047,PQ,true,66.0,100.0
5048,PQ,true,66.0,100.0
5049,PQ,true,66.0,100.0
5050,PQ,true,66.0,100.0
5051,PQ,true,66.0,100.0
5052,PQ,true,66.0,100.0
5053,PQ,true,66.0,100.0
5054,PQ,true,66.0,100.0
5055,PQ,true,230.0,100.0
5056,PQ,true,66.0,100.0
5057,PQ,true,66.0,100.0
5058,PQ,true,66.0,100.0
5059,PQ,true,66.0,100.0
5060,PQ,true,66.0,100.0
5061,PQ,true,66.0,100.0
5062,PQ,true,66.0,100.0
5063,PQ,true,66.0,100.0
5064,PQ,true,66.0,100.0
5065,PQ,true,66.0,100.0
5066,PQ,true,66.0,100.0
5067,PQ,true,66.0,100.0
5068,PQ,true,66.0,100.0
5069,PQ,true,115.0,100.0
5070,PQ,true,115.0,100.0
5071,PQ,true,66.0,100.0
5072,PQ,true,66.0,100.0
5073,PQ,true,66.0,100.0
5074,PQ,true,66.0,100.0
5075,PQ,true,66.0,100.0
5076,PQ,true,66.0,100.0
5077,PQ,true,66.0,100.0
5078,PQ,true,66.0,100.0
5079,PQ,true,66.0,100.0
5080,PQ,true,66.0,100.0
5081,PQ,true,66.0,100.0
5082,PQ,true,66.0,100.0
5083,PQ,true,66.0,100.0
5084,PQ,true,66.0,100.0
5085,PQ,true,66.0,100.0
5086,PQ,true,66.0,100.0
5087,PQ,true,66.0,100.0
5088,PQ,true,66.0,100.0
5089,PQ,true,66.0,100.0
5090,PQ,true,66.0,100.0
5091,PQ,true,66.0,100.0
5092,PQ,true,66.0,100.0
5093,PQ,true,66.0,100.0
5094,PQ,true,66.0,100.0
5095,PQ,true,66.0,100.0
5096,PQ,true,66.0,100.0
5097,PQ,true,66.0,100.0
5098,PQ,true,66.0,100.0
5099,PQ,true,66.0,100.0
5100,PQ,true,66.0,100.0
5101,PQ,true,66.0,100.0
5102,PQ,true,66.0,100.0
5103,PQ,true,66.0,100.0
5104,PQ,true,66.0,100.0
5105,PQ,true,66.0,100.0
5106,PQ,true,66.0,100.0
5107,PQ,true,66.0,100.0
5108,PQ,true,66.0,100.0
5109,PQ,true,66.0,100.0
5110,PQ,true,66.0,100.0
5111,PQ,true,66.0,100.0
5112,PQ,true,66.0,100.0
5113,PQ,true,66.0,100.0
5114,PQ,true,66.0,100.0
5115,PQ,true,66.0,100.0
5116,PQ,true,66.0,100.0
5117,PQ,true,66.0,100.0
5118,PQ,true,66.0,100.0
5119,PQ,true,66.0,100.0
5120,PQ,true,66.0,100.0
5121,PQ,true,66.0,100.0
5122,PQ,true,66.0,100.0
5123,PQ,true,66.0,100.0
5124,PQ,true,66.0,100.0
5125,PQ,true,66.0,100.0
5126,PQ,true,66.0,100.0
5127,PQ,true,66.0,100.0
5128,PQ,true,66.0,100.0
5129,PQ,true,66.0,100.0
5130,PQ,true,66.0,100.0
5131,PQ,true,66.0,100.0
5132,PQ,true,66.0,100.0
5133,PQ,true,66.0,100.0
5134,PQ,true,66.0,100.0
5135,PQ,true,66.0,100.0
5136,PQ,true,66.0,100.0
5137,PQ,true,66.0,100.0
5138,PQ,true,66.0,100.0
5139,PQ,true,66.0,100.0
5140,PQ,true,66.0,100.0
5141,PQ,true,66.0,100.0
5142,PQ,true,66.0,100.0
5143,PQ,true,66.0,100.0
5144,PQ,true,66.0,100.0
5145,PQ,true,66.0,100.0
5146,PQ,true,66.0,100.0
5147,PQ,true,66.0,100.0
5148,PQ,true,66.0,100.0
5149,PQ,true,66.0,100.0
5150,PQ,true,66.0,100.0
5151,PQ,true,66.0,100.0
5152,PQ,true,66.0,100.0
5153,PQ,true,66.0,100.0
5154,PQ,true,66.0,100.0
5155,PQ,true,66.0,100.0
5156,PQ,true,66.0,100.0
5157,PQ,true,66.0,100.0
5158,PQ,true,66.0,100.0
5159,PQ,true,115.0,100.0
5160,PQ,true,115.0,100.0
5161,PQ,true,115.0,100.0
5162,PQ,true,115.0,100.0
5163,PQ,true,115.0,100.0
5164,PQ,true,66.0,100.0
5165,PQ,true,66.0,100.0
5166,PQ,true,66.0,100.0
5167,PQ,true,66.0,100.0
5168,PQ,true,66.0,100.0
5169,PQ,true,66.0,100.0
5170,PQ,true,66.0,100.0
5171,PQ,true,66.0,100.0
5172,PQ,true,66.0,100.0
5173,PQ,true,115.0,100.0
5174,PQ,true,115.0,100.0
5175,PQ,true,115.0,100.0
5176,PQ,true,115.0,100.0
5177,PQ,true,115.0,100.0
5178,PQ,true,115.0,100.0
5179,PQ,true,115.0,100.0
5180,PQ,true,115.0,100.0
5181,PQ,true,115.0,100.0
5182,PQ,true,115.0,100.0
5183,PQ,true,115.0,100.0
5184,PQ,true,115.0,100.0
5185,PQ,true,115.0,100.0
5186,PQ,true,115.0,100.0
5187,PQ,true,115.0,100.0
5188,PQ,true,115.0,100.0
5189,PQ,true,115.0,100.0
5190,PQ,true,115.0,100.0
5191,PQ,true,115.0,100.0
5192,PQ,true,115.0,100.0
5193,PQ,true,115.0,100.0
