scenario,bus,timepoint,load_MW
climate_1,1277,2035-01-01T11:00:00.000000-0800,16.53294
climate_1,1548,2035-01-01T00:00:00.000000-0800,6.048018785650335
climate_1,7700,2035-01-01T16:00:00.000000-0800,0.35328426432950694
climate_1,1378,2035-01-01T11:00:00.000000-0800,100.52622000000001
climate_1,139,2035-01-01T08:00:00.000000-0800,15.425212155265239
climate_1,1476,2035-01-01T18:00:00.000000-0800,4.688032808971084
climate_1,1333,2035-01-01T07:00:00.000000-0800,68.430665582758
climate_1,442,2035-01-01T08:00:00.000000-0800,4.9858158416117435
climate_1,1451,2035-01-01T17:00:00.000000-0800,3.6493524620528737
climate_1,1724,2035-01-01T17:00:00.000000-0800,2.280322594330181
climate_1,741,2035-01-01T15:00:00.000000-0800,14.22054647106873
climate_1,7827,2035-01-01T08:00:00.000000-0800,0.7892753
climate_1,1439,2035-01-01T10:00:00.000000-0800,6.954286695110534
climate_1,1440,2035-01-01T03:00:00.000000-0800,31.794289078074186
climate_1,2333,2035-01-01T01:00:00.000000-0800,22.456052722148222
climate_1,405,2035-01-01T06:00:00.000000-0800,7.220057045780081
climate_1,50,2035-01-01T15:00:00.000000-0800,9.058354526822498
climate_1,1358,2035-01-01T15:00:00.000000-0800,0.5166383940834992
climate_1,2288,2035-01-01T17:00:00.000000-0800,4.0048097399619245
climate_1,2036,2035-01-01T02:00:00.000000-0800,23.36758021723113
climate_1,389,2035-01-01T17:00:00.000000-0800,25.776552987269582
climate_1,2171,2035-01-01T10:00:00.000000-0800,6.015890487065439
climate_1,8808,2035-01-01T15:00:00.000000-0800,8.510648
climate_1,2144,2035-01-01T03:00:00.000000-0800,1.873155462207449
climate_1,558,2035-01-01T04:00:00.000000-0800,8.349508408213977
climate_1,8124,2035-01-01T17:00:00.000000-0800,8.425158904334868
climate_1,8204,2035-01-01T15:00:00.000000-0800,4.698357140587629
climate_1,858,2035-01-01T07:00:00.000000-0800,6.346210437737602
climate_1,8107,2035-01-01T09:00:00.000000-0800,0.513174381647928
climate_1,906,2035-01-01T09:00:00.000000-0800,0.26085021999999997
climate_1,1547,2035-01-01T14:00:00.000000-0800,1.4385493951564245
climate_1,673,2035-01-01T11:00:00.000000-0800,27.480780767462385
climate_1,912,2035-01-01T15:00:00.000000-0800,6.242369804569118
climate_1,84,2035-01-01T10:00:00.000000-0800,5.680485502115861
climate_1,7805,2035-01-01T03:00:00.000000-0800,38.598522112771064
climate_1,1344,2035-01-01T16:00:00.000000-0800,12.515905778080475
climate_1,1553,2035-01-01T23:00:00.000000-0800,7.110742994366918
climate_1,2380,2035-01-01T15:00:00.000000-0800,50.66140123167504
climate_1,8064,2035-01-01T07:00:00.000000-0800,0.028651003
climate_1,2372,2035-01-01T17:00:00.000000-0800,0.0075809994
climate_1,8556,2035-01-01T18:00:00.000000-0800,12.122343809393307
climate_1,763,2035-01-01T12:00:00.000000-0800,0.269825
climate_1,1384,2035-01-01T16:00:00.000000-0800,2.873502393687403
climate_1,1906,2035-01-01T10:00:00.000000-0800,30.275988464024746
climate_1,235,2035-01-01T22:00:00.000000-0800,0.010837999000000001
climate_1,118,2035-01-01T10:00:00.000000-0800,1.6949412
climate_1,1115,2035-01-01T08:00:00.000000-0800,37.0279245888726
climate_1,2403,2035-01-01T21:00:00.000000-0800,11.464565957126725
climate_1,2031,2035-01-01T00:00:00.000000-0800,21.149150513267696
climate_1,8744,2035-01-01T00:00:00.000000-0800,17.37786262355942
climate_1,1959,2035-01-01T15:00:00.000000-0800,2.352707772333356
climate_1,142,2035-01-01T00:00:00.000000-0800,16.21164368986816
climate_1,1252,2035-01-01T06:00:00.000000-0800,49.024058382627054
climate_1,701,2035-01-01T18:00:00.000000-0800,15.973531640494585
climate_1,1137,2035-01-01T18:00:00.000000-0800,10.861631335297158
climate_1,518,2035-01-01T20:00:00.000000-0800,73.87349102300625
climate_1,616,2035-01-01T04:00:00.000000-0800,0.07665999
climate_1,249,2035-01-01T11:00:00.000000-0800,0.0019660208
climate_1,450,2035-01-01T16:00:00.000000-0800,18.991365042992413
climate_1,1701,2035-01-01T23:00:00.000000-0800,2.494529588543358
climate_1,344,2035-01-01T09:00:00.000000-0800,39.01656920377583
climate_1,136,2035-01-01T06:00:00.000000-0800,3.288149716022743
climate_1,1153,2035-01-01T10:00:00.000000-0800,2.0106528
climate_1,8551,2035-01-01T06:00:00.000000-0800,13.804332296577167
climate_1,170,2035-01-01T11:00:00.000000-0800,8.271429394664732
climate_1,1698,2035-01-01T10:00:00.000000-0800,10.66948544926144
climate_1,1805,2035-01-01T08:00:00.000000-0800,36.19992900334018
climate_1,456,2035-01-01T04:00:00.000000-0800,3.338315578062179
climate_1,832,2035-01-01T10:00:00.000000-0800,2.6846457999999997
climate_1,559,2035-01-01T02:00:00.000000-0800,10.20849864867046
climate_1,1763,2035-01-01T06:00:00.000000-0800,18.75939958497394
climate_1,1865,2035-01-01T08:00:00.000000-0800,9.085258771465186
climate_1,187,2035-01-01T09:00:00.000000-0800,8.813751855917808
climate_1,7673,2035-01-01T08:00:00.000000-0800,2.5371597
climate_1,2354,2035-01-01T09:00:00.000000-0800,4.285426084337237
climate_1,1908,2035-01-01T06:00:00.000000-0800,17.907354316390325
climate_1,1428,2035-01-01T06:00:00.000000-0800,27.8550612442268
climate_1,2227,2035-01-01T03:00:00.000000-0800,11.600194178642445
climate_1,140,2035-01-01T09:00:00.000000-0800,15.51956717866665
climate_1,8672,2035-01-01T20:00:00.000000-0800,0.05391103402025679
climate_1,1376,2035-01-01T21:00:00.000000-0800,4.0106363189609695
climate_1,1103,2035-01-01T22:00:00.000000-0800,30.187486464481893
climate_1,2277,2035-01-01T23:00:00.000000-0800,0.21228998000000002
climate_1,8081,2035-01-01T13:00:00.000000-0800,1.2029646486528895
climate_1,2087,2035-01-01T15:00:00.000000-0800,14.749908377880722
climate_1,1901,2035-01-01T11:00:00.000000-0800,8.251235465444099
climate_1,368,2035-01-01T11:00:00.000000-0800,14.08071162687533
climate_1,589,2035-01-01T22:00:00.000000-0800,2.624180405661947
climate_1,377,2035-01-01T19:00:00.000000-0800,1.8821755
climate_1,1418,2035-01-01T05:00:00.000000-0800,2.321387259837837
climate_1,449,2035-01-01T08:00:00.000000-0800,4.08012665335383
climate_1,161,2035-01-01T12:00:00.000000-0800,1.8141540126401776
climate_1,684,2035-01-01T14:00:00.000000-0800,26.81756552088516
climate_1,837,2035-01-01T16:00:00.000000-0800,3.5795131791789716
climate_1,2129,2035-01-01T23:00:00.000000-0800,7.187006023331383
climate_1,1848,2035-01-01T14:00:00.000000-0800,1.8687190819651516
climate_1,1754,2035-01-01T06:00:00.000000-0800,2.135428871480151
climate_1,638,2035-01-01T07:00:00.000000-0800,9.746508798565168
climate_1,8350,2035-01-01T08:00:00.000000-0800,7.543235431921351
climate_1,1003,2035-01-01T08:00:00.000000-0800,6.9169128520558525
climate_1,1169,2035-01-01T20:00:00.000000-0800,3.9004985860689283
climate_1,2346,2035-01-01T07:00:00.000000-0800,8.566241250209442
climate_1,1112,2035-01-01T02:00:00.000000-0800,25.342875924462337
climate_1,2284,2035-01-01T01:00:00.000000-0800,1.414744019196531
climate_1,1076,2035-01-01T05:00:00.000000-0800,24.33882649524408
climate_1,2078,2035-01-01T04:00:00.000000-0800,9.54267907237429
climate_1,2103,2035-01-01T11:00:00.000000-0800,13.751949145322458
climate_1,1208,2035-01-01T00:00:00.000000-0800,5.32519124927167
climate_1,1678,2035-01-01T02:00:00.000000-0800,23.49912278747601
climate_1,1766,2035-01-01T05:00:00.000000-0800,3.7242805730199686
climate_1,1130,2035-01-01T12:00:00.000000-0800,137.80885792245826
climate_1,7982,2035-01-01T07:00:00.000000-0800,8.938368079534529
climate_1,7634,2035-01-01T23:00:00.000000-0800,0.013940001
climate_1,7976,2035-01-01T19:00:00.000000-0800,19.5762139267874
climate_1,1378,2035-01-01T16:00:00.000000-0800,60.496860000000005
climate_1,8100,2035-01-01T13:00:00.000000-0800,1.4669817629472226
climate_1,545,2035-01-01T23:00:00.000000-0800,20.976776711035413
climate_1,2181,2035-01-01T21:00:00.000000-0800,17.595838854502936
climate_1,2134,2035-01-01T23:00:00.000000-0800,0.6767473521944387
climate_1,821,2035-01-01T11:00:00.000000-0800,0.8051309
climate_1,129,2035-01-01T14:00:00.000000-0800,10.481258472057476
climate_1,1980,2035-01-01T17:00:00.000000-0800,67.61447111077734
climate_1,9,2035-01-01T19:00:00.000000-0800,1.1694590437952448
climate_1,8839,2035-01-01T01:00:00.000000-0800,4.712910988735314
climate_1,791,2035-01-01T21:00:00.000000-0800,5.373296797139426
climate_1,1816,2035-01-01T23:00:00.000000-0800,0.687631519854233
climate_1,1109,2035-01-01T01:00:00.000000-0800,28.35552042950792
climate_1,747,2035-01-01T04:00:00.000000-0800,11.395169162682636
climate_1,1287,2035-01-01T06:00:00.000000-0800,2.4373298
climate_1,252,2035-01-01T06:00:00.000000-0800,8.890439092391443
climate_1,1499,2035-01-01T19:00:00.000000-0800,0.1165247488761177
climate_1,8464,2035-01-01T23:00:00.000000-0800,4.075439189998672
climate_1,94,2035-01-01T23:00:00.000000-0800,4.047067797472031
climate_1,8654,2035-01-01T04:00:00.000000-0800,3.6400808559488906
climate_1,1225,2035-01-01T00:00:00.000000-0800,5.316928963673301
climate_1,2101,2035-01-01T19:00:00.000000-0800,13.282119864921931
climate_1,1342,2035-01-01T05:00:00.000000-0800,14.470356031868283
climate_1,2048,2035-01-01T09:00:00.000000-0800,11.23029310097715
climate_1,1863,2035-01-01T18:00:00.000000-0800,35.07315763228913
climate_1,2045,2035-01-01T02:00:00.000000-0800,8.625058369071624
climate_1,7628,2035-01-01T03:00:00.000000-0800,2.7059535555886134
climate_1,8320,2035-01-01T03:00:00.000000-0800,14.82454494552606
climate_1,157,2035-01-01T05:00:00.000000-0800,11.177510298580778
climate_1,641,2035-01-01T23:00:00.000000-0800,1.0463604
climate_1,2384,2035-01-01T16:00:00.000000-0800,10.975371864921616
climate_1,2175,2035-01-01T16:00:00.000000-0800,1.1428390329201803
climate_1,731,2035-01-01T06:00:00.000000-0800,14.941208032570582
climate_1,7802,2035-01-01T09:00:00.000000-0800,9.459598084474381
climate_1,2151,2035-01-01T15:00:00.000000-0800,2.193660314737536
climate_1,8646,2035-01-01T13:00:00.000000-0800,5.985139
climate_1,1472,2035-01-01T02:00:00.000000-0800,31.138729199844335
climate_1,8551,2035-01-01T20:00:00.000000-0800,20.172945404489912
climate_1,1417,2035-01-01T16:00:00.000000-0800,2.5796758
climate_1,79,2035-01-01T07:00:00.000000-0800,25.008764409194164
climate_1,309,2035-01-01T00:00:00.000000-0800,34.60343130758004
climate_1,2322,2035-01-01T05:00:00.000000-0800,50.916586330526
climate_1,1260,2035-01-01T22:00:00.000000-0800,98.578746313417
climate_1,775,2035-01-01T02:00:00.000000-0800,4.32526608854747
climate_1,781,2035-01-01T21:00:00.000000-0800,36.64202605041663
climate_1,1627,2035-01-01T22:00:00.000000-0800,0.5932154000000001
climate_1,2113,2035-01-01T08:00:00.000000-0800,20.595532845283394
climate_1,902,2035-01-01T01:00:00.000000-0800,12.60494220637299
climate_1,1763,2035-01-01T05:00:00.000000-0800,16.855383260097913
climate_1,523,2035-01-01T09:00:00.000000-0800,19.441942408824236
climate_1,886,2035-01-01T21:00:00.000000-0800,1.7989625
climate_1,2299,2035-01-01T20:00:00.000000-0800,2.871070550278597
climate_1,557,2035-01-01T19:00:00.000000-0800,0.4573290819027013
climate_1,332,2035-01-01T14:00:00.000000-0800,2.226410221593711
climate_1,8018,2035-01-01T20:00:00.000000-0800,50.36559459664441
climate_1,531,2035-01-01T07:00:00.000000-0800,8.79090562619799
climate_1,1427,2035-01-01T01:00:00.000000-0800,4.3410435636022395
climate_1,8252,2035-01-01T12:00:00.000000-0800,17.11874862306699
climate_1,8053,2035-01-01T00:00:00.000000-0800,1.6891601897786113
climate_1,1100,2035-01-01T14:00:00.000000-0800,0.34872250000000005
climate_1,1608,2035-01-01T03:00:00.000000-0800,34.37704904196164
climate_1,2127,2035-01-01T04:00:00.000000-0800,23.030053125025887
climate_1,7827,2035-01-01T14:00:00.000000-0800,0.43946457
climate_1,1081,2035-01-01T09:00:00.000000-0800,36.67016386555903
climate_1,813,2035-01-01T17:00:00.000000-0800,28.67379452409557
climate_1,7675,2035-01-01T19:00:00.000000-0800,7.430227757022401
climate_1,2274,2035-01-01T21:00:00.000000-0800,3.70119978
climate_1,7908,2035-01-01T14:00:00.000000-0800,1.229928810760309
climate_1,1468,2035-01-01T19:00:00.000000-0800,5.507653755080975
climate_1,1380,2035-01-01T11:00:00.000000-0800,0.15023933
climate_1,1485,2035-01-01T16:00:00.000000-0800,0.5562241
climate_1,938,2035-01-01T03:00:00.000000-0800,5.901963351442564
climate_1,1093,2035-01-01T23:00:00.000000-0800,7.009704693342604
climate_1,1052,2035-01-01T13:00:00.000000-0800,0.9685268582200822
climate_1,975,2035-01-01T00:00:00.000000-0800,9.848038968396127
climate_1,511,2035-01-01T10:00:00.000000-0800,8.829549920946928
climate_1,907,2035-01-01T18:00:00.000000-0800,0.15156093
climate_1,1769,2035-01-01T05:00:00.000000-0800,1.3412347829650986
climate_1,1536,2035-01-01T08:00:00.000000-0800,6.689207004660696
climate_1,1881,2035-01-01T15:00:00.000000-0800,11.43437505360562
climate_1,8829,2035-01-01T13:00:00.000000-0800,7.956408967863377
climate_1,103,2035-01-01T03:00:00.000000-0800,1.8040328089125348
climate_1,1291,2035-01-01T05:00:00.000000-0800,1.49527430367903
climate_1,1431,2035-01-01T04:00:00.000000-0800,40.58086390160016
climate_1,730,2035-01-01T07:00:00.000000-0800,7.232382136186769
climate_1,1279,2035-01-01T00:00:00.000000-0800,0.9360029
climate_1,2405,2035-01-01T03:00:00.000000-0800,1.339036519678341
climate_1,1468,2035-01-01T14:00:00.000000-0800,5.5406583583678515
climate_1,2309,2035-01-01T02:00:00.000000-0800,2.4589701226891636
climate_1,2198,2035-01-01T19:00:00.000000-0800,139.69058927664878
climate_1,1371,2035-01-01T17:00:00.000000-0800,1.1439215599251644
climate_1,488,2035-01-01T09:00:00.000000-0800,5.5199432570778235
climate_1,475,2035-01-01T23:00:00.000000-0800,23.419834170628658
climate_1,8556,2035-01-01T01:00:00.000000-0800,9.48774602875259
climate_1,711,2035-01-01T09:00:00.000000-0800,35.029023239466284
climate_1,7764,2035-01-01T12:00:00.000000-0800,0.011475666
climate_1,7830,2035-01-01T04:00:00.000000-0800,5.0082439999999995
climate_1,1526,2035-01-01T10:00:00.000000-0800,15.019945571255631
climate_1,1224,2035-01-01T13:00:00.000000-0800,13.397192078150583
climate_1,101,2035-01-01T11:00:00.000000-0800,6.431464487609019
climate_1,503,2035-01-01T09:00:00.000000-0800,0.07016661
climate_1,96,2035-01-01T05:00:00.000000-0800,17.501064273583896
climate_1,756,2035-01-01T02:00:00.000000-0800,0.35112033000000004
climate_1,1232,2035-01-01T02:00:00.000000-0800,2.483175459369295
climate_1,8387,2035-01-01T04:00:00.000000-0800,0.049658
climate_1,533,2035-01-01T12:00:00.000000-0800,14.377273359463913
climate_1,164,2035-01-01T23:00:00.000000-0800,0.8919378264661955
climate_1,1085,2035-01-01T17:00:00.000000-0800,63.11812166997507
climate_1,666,2035-01-01T03:00:00.000000-0800,11.379630512716025
climate_1,181,2035-01-01T00:00:00.000000-0800,3.7547728283243735
climate_1,457,2035-01-01T05:00:00.000000-0800,17.60921204801693
climate_1,1612,2035-01-01T02:00:00.000000-0800,41.50799447128282
climate_1,364,2035-01-01T03:00:00.000000-0800,2.0922793000000004
climate_1,1876,2035-01-01T20:00:00.000000-0800,57.78929414631677
climate_1,8588,2035-01-01T00:00:00.000000-0800,8.464265198401801
climate_1,2355,2035-01-01T23:00:00.000000-0800,8.508039703665771
climate_1,2397,2035-01-01T12:00:00.000000-0800,11.916397555208333
climate_1,1174,2035-01-01T04:00:00.000000-0800,3.76353906018964
climate_1,1003,2035-01-01T11:00:00.000000-0800,8.071775361248438
climate_1,137,2035-01-01T19:00:00.000000-0800,3.0318235000000002
climate_1,734,2035-01-01T03:00:00.000000-0800,31.133865109462725
climate_1,111,2035-01-01T15:00:00.000000-0800,0.8945114711459111
climate_1,433,2035-01-01T18:00:00.000000-0800,7.0157754847367295
climate_1,710,2035-01-01T23:00:00.000000-0800,10.365766934677826
climate_1,909,2035-01-01T12:00:00.000000-0800,0.9466961700000001
climate_1,2152,2035-01-01T02:00:00.000000-0800,11.455103881032574
climate_1,429,2035-01-01T12:00:00.000000-0800,15.470272413463158
climate_1,323,2035-01-01T04:00:00.000000-0800,0.11318598
climate_1,8349,2035-01-01T14:00:00.000000-0800,2.412413
climate_1,444,2035-01-01T10:00:00.000000-0800,16.559712023206593
climate_1,8143,2035-01-01T14:00:00.000000-0800,32.83707157504353
climate_1,589,2035-01-01T01:00:00.000000-0800,2.9539321996903007
climate_1,790,2035-01-01T18:00:00.000000-0800,18.892635365346766
climate_1,1608,2035-01-01T01:00:00.000000-0800,38.53040254873473
climate_1,252,2035-01-01T14:00:00.000000-0800,8.881571404488472
climate_1,8463,2035-01-01T17:00:00.000000-0800,29.015082969544046
climate_1,785,2035-01-01T18:00:00.000000-0800,19.534549650945213
climate_1,373,2035-01-01T02:00:00.000000-0800,17.556671353250913
climate_1,1001,2035-01-01T05:00:00.000000-0800,53.276223620855724
climate_1,934,2035-01-01T20:00:00.000000-0800,5.054056589477954
climate_1,532,2035-01-01T21:00:00.000000-0800,15.766020083399047
climate_1,1910,2035-01-01T09:00:00.000000-0800,0.08308309
climate_1,1886,2035-01-01T19:00:00.000000-0800,8.222905050799822
climate_1,815,2035-01-01T15:00:00.000000-0800,3.904908261577956
climate_1,1608,2035-01-01T18:00:00.000000-0800,45.45387825785999
climate_1,2383,2035-01-01T23:00:00.000000-0800,8.16936474611864
climate_1,8075,2035-01-01T00:00:00.000000-0800,2.502618
climate_1,1140,2035-01-01T19:00:00.000000-0800,1.597056
climate_1,1101,2035-01-01T13:00:00.000000-0800,33.53871271001098
climate_1,1311,2035-01-01T02:00:00.000000-0800,7.5656355410861815
climate_1,2167,2035-01-01T22:00:00.000000-0800,3.289521450393158
climate_1,1541,2035-01-01T02:00:00.000000-0800,5.462943596127074
climate_1,588,2035-01-01T04:00:00.000000-0800,3.8250904606590703
climate_1,346,2035-01-01T13:00:00.000000-0800,27.591685230703455
climate_1,188,2035-01-01T20:00:00.000000-0800,1.1788976
climate_1,1376,2035-01-01T20:00:00.000000-0800,4.087136519612643
climate_1,1287,2035-01-01T17:00:00.000000-0800,2.0063894
climate_1,1769,2035-01-01T00:00:00.000000-0800,1.347227654667485
climate_1,481,2035-01-01T05:00:00.000000-0800,18.54903672237726
climate_1,1765,2035-01-01T12:00:00.000000-0800,7.703887749882627
climate_1,1778,2035-01-01T15:00:00.000000-0800,0.8116256630896836
climate_1,7948,2035-01-01T16:00:00.000000-0800,4.866086087146534
climate_1,839,2035-01-01T05:00:00.000000-0800,1.9203468
climate_1,1473,2035-01-01T19:00:00.000000-0800,35.481632039440164
climate_1,482,2035-01-01T21:00:00.000000-0800,1.1207598178586047
climate_1,1184,2035-01-01T19:00:00.000000-0800,6.6435960961167435
climate_1,8064,2035-01-01T15:00:00.000000-0800,0.024712002
climate_1,727,2035-01-01T20:00:00.000000-0800,43.98751140613285
climate_1,8443,2035-01-01T10:00:00.000000-0800,2.9389805240571927
climate_1,951,2035-01-01T17:00:00.000000-0800,9.255928233427884
climate_1,917,2035-01-01T01:00:00.000000-0800,0.161383793
climate_1,1802,2035-01-01T05:00:00.000000-0800,6.597430864976313
climate_1,1745,2035-01-01T00:00:00.000000-0800,3.508241921496261
climate_1,443,2035-01-01T20:00:00.000000-0800,3.1832970804394183
climate_1,410,2035-01-01T23:00:00.000000-0800,28.243244373130594
climate_1,8148,2035-01-01T19:00:00.000000-0800,1.232574992239982
climate_1,8015,2035-01-01T23:00:00.000000-0800,10.345803273992209
climate_1,1309,2035-01-01T05:00:00.000000-0800,1.1052693999999998
climate_1,1980,2035-01-01T14:00:00.000000-0800,87.00142159434783
climate_1,2219,2035-01-01T18:00:00.000000-0800,13.673253208184684
climate_1,1551,2035-01-01T14:00:00.000000-0800,1.9827704246004143
climate_1,309,2035-01-01T20:00:00.000000-0800,37.689294597687436
climate_1,590,2035-01-01T22:00:00.000000-0800,3.405885355122714
climate_1,836,2035-01-01T16:00:00.000000-0800,5.711921097737967
climate_1,1299,2035-01-01T17:00:00.000000-0800,1.4702611482049037
climate_1,1610,2035-01-01T19:00:00.000000-0800,13.923844332580316
climate_1,8782,2035-01-01T19:00:00.000000-0800,39.88331784321557
climate_1,1205,2035-01-01T21:00:00.000000-0800,4.960219623103534
climate_1,1746,2035-01-01T13:00:00.000000-0800,1.2608234128524065
climate_1,7778,2035-01-01T08:00:00.000000-0800,5.215529912071765
climate_1,1230,2035-01-01T03:00:00.000000-0800,5.554251901641913
climate_1,1991,2035-01-01T10:00:00.000000-0800,19.34652506627033
climate_1,1580,2035-01-01T15:00:00.000000-0800,8.725058186860693
climate_1,86,2035-01-01T18:00:00.000000-0800,0.9057542119251917
climate_1,577,2035-01-01T11:00:00.000000-0800,5.676966595502156
climate_1,1352,2035-01-01T01:00:00.000000-0800,5.054100970929288
climate_1,7788,2035-01-01T09:00:00.000000-0800,33.32771011631262
climate_1,628,2035-01-01T13:00:00.000000-0800,3.99385627969202
climate_1,1013,2035-01-01T09:00:00.000000-0800,13.39828127673119
climate_1,1490,2035-01-01T07:00:00.000000-0800,0.6269591000000001
climate_1,1778,2035-01-01T09:00:00.000000-0800,0.9536561320100441
climate_1,1088,2035-01-01T19:00:00.000000-0800,20.050080483316588
climate_1,469,2035-01-01T03:00:00.000000-0800,12.457784854907645
climate_1,1234,2035-01-01T00:00:00.000000-0800,1.642177173725472
climate_1,171,2035-01-01T11:00:00.000000-0800,10.929750280628387
climate_1,892,2035-01-01T19:00:00.000000-0800,15.156589250605283
climate_1,1514,2035-01-01T01:00:00.000000-0800,17.730959522077377
climate_1,1738,2035-01-01T10:00:00.000000-0800,1.314560989455061
climate_1,941,2035-01-01T09:00:00.000000-0800,15.510178319284378
climate_1,2357,2035-01-01T18:00:00.000000-0800,4.3566872318548295
climate_1,1809,2035-01-01T08:00:00.000000-0800,16.906585892317405
climate_1,1760,2035-01-01T16:00:00.000000-0800,2.03479709487344
climate_1,1650,2035-01-01T00:00:00.000000-0800,39.749422938905326
climate_1,2052,2035-01-01T02:00:00.000000-0800,8.368361630326266
climate_1,2277,2035-01-01T14:00:00.000000-0800,0.164505
climate_1,408,2035-01-01T09:00:00.000000-0800,8.128529161802792
climate_1,7851,2035-01-01T10:00:00.000000-0800,3.4065376096458597
climate_1,792,2035-01-01T04:00:00.000000-0800,8.3227205918832
climate_1,1316,2035-01-01T13:00:00.000000-0800,0.0058
climate_1,319,2035-01-01T15:00:00.000000-0800,13.943017137874111
climate_1,987,2035-01-01T09:00:00.000000-0800,58.03133774165123
climate_1,1792,2035-01-01T04:00:00.000000-0800,9.811970434882527
climate_1,859,2035-01-01T11:00:00.000000-0800,2.3396853
climate_1,51,2035-01-01T05:00:00.000000-0800,3.2224504936218734
climate_1,330,2035-01-01T15:00:00.000000-0800,2.699144973238064
climate_1,1864,2035-01-01T15:00:00.000000-0800,0.7286565
climate_1,8813,2035-01-01T19:00:00.000000-0800,1.2683837000000002
climate_1,1108,2035-01-01T17:00:00.000000-0800,23.87547151078089
climate_1,1999,2035-01-01T00:00:00.000000-0800,2.0154266092295128
climate_1,1916,2035-01-01T10:00:00.000000-0800,1.6654355275617025
climate_1,2141,2035-01-01T15:00:00.000000-0800,20.027392223382822
climate_1,1617,2035-01-01T12:00:00.000000-0800,1.2271937000000002
climate_1,8753,2035-01-01T02:00:00.000000-0800,14.219164053635795
climate_1,1030,2035-01-01T05:00:00.000000-0800,4.102126144656367
climate_1,2027,2035-01-01T01:00:00.000000-0800,7.432910024653001
climate_1,244,2035-01-01T11:00:00.000000-0800,45.123652260166494
climate_1,8338,2035-01-01T10:00:00.000000-0800,5.29925576810728
climate_1,713,2035-01-01T13:00:00.000000-0800,25.590999447388903
climate_1,2212,2035-01-01T20:00:00.000000-0800,4.549336932130803
climate_1,465,2035-01-01T03:00:00.000000-0800,14.010660897292745
climate_1,7824,2035-01-01T17:00:00.000000-0800,32.9470153542831
climate_1,8662,2035-01-01T00:00:00.000000-0800,0.9704605987011549
climate_1,8200,2035-01-01T21:00:00.000000-0800,3.599386439426601
climate_1,1322,2035-01-01T08:00:00.000000-0800,3.047119749136152
climate_1,1453,2035-01-01T13:00:00.000000-0800,27.572918767015324
climate_1,2373,2035-01-01T13:00:00.000000-0800,0.03984943
climate_1,1098,2035-01-01T06:00:00.000000-0800,5.291840324999097
climate_1,1747,2035-01-01T08:00:00.000000-0800,1.606816
climate_1,463,2035-01-01T11:00:00.000000-0800,14.734047048101965
climate_1,501,2035-01-01T01:00:00.000000-0800,14.710783800847793
climate_1,1329,2035-01-01T05:00:00.000000-0800,16.72130985656883
climate_1,7866,2035-01-01T22:00:00.000000-0800,32.67268894861451
climate_1,613,2035-01-01T20:00:00.000000-0800,16.44563152429984
climate_1,2361,2035-01-01T21:00:00.000000-0800,0.9107434
climate_1,1365,2035-01-01T04:00:00.000000-0800,3.727622879743396
climate_1,1863,2035-01-01T01:00:00.000000-0800,27.144591022928697
climate_1,420,2035-01-01T22:00:00.000000-0800,5.121492524291404
climate_1,1395,2035-01-01T06:00:00.000000-0800,15.63369101740199
climate_1,990,2035-01-01T09:00:00.000000-0800,17.67836572139579
climate_1,8791,2035-01-01T07:00:00.000000-0800,17.279137588977925
climate_1,478,2035-01-01T20:00:00.000000-0800,14.184092218832415
climate_1,318,2035-01-01T00:00:00.000000-0800,16.2222603070514
climate_1,1022,2035-01-01T20:00:00.000000-0800,9.967011335526173
climate_1,2373,2035-01-01T03:00:00.000000-0800,0.021573702
climate_1,1088,2035-01-01T03:00:00.000000-0800,17.4689270361132
climate_1,663,2035-01-01T04:00:00.000000-0800,1.2526024
climate_1,1125,2035-01-01T06:00:00.000000-0800,0.7718202828220193
climate_1,924,2035-01-01T08:00:00.000000-0800,3.4866126256627563
climate_1,983,2035-01-01T01:00:00.000000-0800,8.035029992633092
climate_1,954,2035-01-01T07:00:00.000000-0800,20.669736116537262
climate_1,2188,2035-01-01T07:00:00.000000-0800,144.6413352006342
climate_1,8204,2035-01-01T05:00:00.000000-0800,4.173687709662374
climate_1,873,2035-01-01T02:00:00.000000-0800,14.116526610515491
climate_1,2368,2035-01-01T07:00:00.000000-0800,23.13576325115133
climate_1,1099,2035-01-01T08:00:00.000000-0800,13.099997651994048
climate_1,8829,2035-01-01T10:00:00.000000-0800,10.065228898089753
climate_1,257,2035-01-01T18:00:00.000000-0800,0.059868435
climate_1,1342,2035-01-01T21:00:00.000000-0800,20.492017693595468
climate_1,2355,2035-01-01T17:00:00.000000-0800,6.8542561734830105
climate_1,578,2035-01-01T02:00:00.000000-0800,4.324262880674021
climate_1,1527,2035-01-01T17:00:00.000000-0800,14.275181799627422
climate_1,310,2035-01-01T07:00:00.000000-0800,0.22562585000000002
climate_1,507,2035-01-01T23:00:00.000000-0800,8.916221828776635
climate_1,547,2035-01-01T20:00:00.000000-0800,17.130601679115866
climate_1,1847,2035-01-01T04:00:00.000000-0800,1.1270461900677131
climate_1,53,2035-01-01T07:00:00.000000-0800,2.2930904351691987
climate_1,31,2035-01-01T20:00:00.000000-0800,3.9587838660799255
climate_1,1668,2035-01-01T12:00:00.000000-0800,4.206107869972984
climate_1,2159,2035-01-01T00:00:00.000000-0800,21.305629395153666
climate_1,119,2035-01-01T14:00:00.000000-0800,6.565468874803732
