bus,scenario,timepoint,local_marginal_price_USDperMWh
812,1,2035-01-01T00:00:00.000000-0800,76.72796617980137
813,1,2035-01-01T00:00:00.000000-0800,76.73131939004149
814,1,2035-01-01T00:00:00.000000-0800,76.72786229560323
815,1,2035-01-01T00:00:00.000000-0800,76.73118791745148
816,1,2035-01-01T00:00:00.000000-0800,76.7279655262462
817,1,2035-01-01T00:00:00.000000-0800,76.72813669099732
818,1,2035-01-01T00:00:00.000000-0800,74.84342192296685
819,1,2035-01-01T00:00:00.000000-0800,74.84413303437053
820,1,2035-01-01T00:00:00.000000-0800,74.82814188986697
821,1,2035-01-01T00:00:00.000000-0800,75.39814454849926
822,1,2035-01-01T00:00:00.000000-0800,74.84181040984996
823,1,2035-01-01T00:00:00.000000-0800,74.85730353006096
824,1,2035-01-01T00:00:00.000000-0800,74.73745122479863
825,1,2035-01-01T00:00:00.000000-0800,74.85410632911508
826,1,2035-01-01T00:00:00.000000-0800,74.85322559325304
827,1,2035-01-01T00:00:00.000000-0800,74.85387943410099
828,1,2035-01-01T00:00:00.000000-0800,74.79711811374885
829,1,2035-01-01T00:00:00.000000-0800,74.83889484049324
830,1,2035-01-01T00:00:00.000000-0800,74.76212264369983
831,1,2035-01-01T00:00:00.000000-0800,74.76658101066995
832,1,2035-01-01T00:00:00.000000-0800,74.77535850799802
833,1,2035-01-01T00:00:00.000000-0800,74.86203779607142
834,1,2035-01-01T00:00:00.000000-0800,74.77521638737285
835,1,2035-01-01T00:00:00.000000-0800,74.78001107315293
836,1,2035-01-01T00:00:00.000000-0800,74.80564769604088
837,1,2035-01-01T00:00:00.000000-0800,74.80544290575259
838,1,2035-01-01T00:00:00.000000-0800,74.7705182969917
839,1,2035-01-01T00:00:00.000000-0800,74.73882943248078
840,1,2035-01-01T00:00:00.000000-0800,74.85697315134418
841,1,2035-01-01T00:00:00.000000-0800,74.68826352002934
842,1,2035-01-01T00:00:00.000000-0800,74.86582080031904
843,1,2035-01-01T00:00:00.000000-0800,74.85616601331641
844,1,2035-01-01T00:00:00.000000-0800,74.77686045874316
845,1,2035-01-01T00:00:00.000000-0800,74.83828706921106
846,1,2035-01-01T00:00:00.000000-0800,74.81166910777428
847,1,2035-01-01T00:00:00.000000-0800,74.71605417147411
848,1,2035-01-01T00:00:00.000000-0800,74.81817492150753
849,1,2035-01-01T00:00:00.000000-0800,74.85732494275061
850,1,2035-01-01T00:00:00.000000-0800,74.8520502197088
851,1,2035-01-01T00:00:00.000000-0800,74.82421195831405
852,1,2035-01-01T00:00:00.000000-0800,74.77360872295506
853,1,2035-01-01T00:00:00.000000-0800,74.77543391905076
854,1,2035-01-01T00:00:00.000000-0800,74.8278686462101
855,1,2035-01-01T00:00:00.000000-0800,74.78789400193938
856,1,2035-01-01T00:00:00.000000-0800,74.76248215545696
857,1,2035-01-01T00:00:00.000000-0800,74.68206579744263
858,1,2035-01-01T00:00:00.000000-0800,74.78872630014627
859,1,2035-01-01T00:00:00.000000-0800,74.84840522745648
860,1,2035-01-01T00:00:00.000000-0800,74.85129631307663
861,1,2035-01-01T00:00:00.000000-0800,74.82834832881565
862,1,2035-01-01T00:00:00.000000-0800,74.76099240971382
863,1,2035-01-01T00:00:00.000000-0800,74.76248215545696
864,1,2035-01-01T00:00:00.000000-0800,74.81485151237041
865,1,2035-01-01T00:00:00.000000-0800,74.77549411384084
866,1,2035-01-01T00:00:00.000000-0800,74.77562586008784
867,1,2035-01-01T00:00:00.000000-0800,74.7669031596513
868,1,2035-01-01T00:00:00.000000-0800,74.75703825516463
869,1,2035-01-01T00:00:00.000000-0800,74.82831704112725
870,1,2035-01-01T00:00:00.000000-0800,74.85483587851968
871,1,2035-01-01T00:00:00.000000-0800,74.85711911567545
872,1,2035-01-01T00:00:00.000000-0800,74.80040207627101
873,1,2035-01-01T00:00:00.000000-0800,74.68816973591575
874,1,2035-01-01T00:00:00.000000-0800,74.69517091275891
875,1,2035-01-01T00:00:00.000000-0800,74.7698352468169
876,1,2035-01-01T00:00:00.000000-0800,74.7766532288773
877,1,2035-01-01T00:00:00.000000-0800,74.85718487778745
878,1,2035-01-01T00:00:00.000000-0800,74.7600826668944
879,1,2035-01-01T00:00:00.000000-0800,74.7737299348388
880,1,2035-01-01T00:00:00.000000-0800,74.80619369946957
881,1,2035-01-01T00:00:00.000000-0800,74.87383708050208
882,1,2035-01-01T00:00:00.000000-0800,74.75963128075173
883,1,2035-01-01T00:00:00.000000-0800,74.8338087450036
884,1,2035-01-01T00:00:00.000000-0800,74.85706006934453
885,1,2035-01-01T00:00:00.000000-0800,74.85665670547665
886,1,2035-01-01T00:00:00.000000-0800,74.85728757696309
887,1,2035-01-01T00:00:00.000000-0800,74.85472939222042
888,1,2035-01-01T00:00:00.000000-0800,74.76096101301998
889,1,2035-01-01T00:00:00.000000-0800,74.85226497011337
890,1,2035-01-01T00:00:00.000000-0800,74.83489944813292
891,1,2035-01-01T00:00:00.000000-0800,74.85386467905786
892,1,2035-01-01T00:00:00.000000-0800,74.8528273325124
893,1,2035-01-01T00:00:00.000000-0800,74.8573230761131
894,1,2035-01-01T00:00:00.000000-0800,74.75444264200614
895,1,2035-01-01T00:00:00.000000-0800,74.85523813747123
896,1,2035-01-01T00:00:00.000000-0800,74.8357083975375
897,1,2035-01-01T00:00:00.000000-0800,74.83813157296576
898,1,2035-01-01T00:00:00.000000-0800,74.85261412453842
899,1,2035-01-01T00:00:00.000000-0800,74.79191262322772
900,1,2035-01-01T00:00:00.000000-0800,74.75359448514666
901,1,2035-01-01T00:00:00.000000-0800,74.832739361763
902,1,2035-01-01T00:00:00.000000-0800,74.8552381374713
903,1,2035-01-01T00:00:00.000000-0800,74.8154070361597
904,1,2035-01-01T00:00:00.000000-0800,74.85205021970853
905,1,2035-01-01T00:00:00.000000-0800,74.85716463920271
906,1,2035-01-01T00:00:00.000000-0800,74.85715330781751
907,1,2035-01-01T00:00:00.000000-0800,74.83498086437748
908,1,2035-01-01T00:00:00.000000-0800,74.67164585480012
909,1,2035-01-01T00:00:00.000000-0800,74.84666083235811
910,1,2035-01-01T00:00:00.000000-0800,74.843536536619
911,1,2035-01-01T00:00:00.000000-0800,74.7838882273184
912,1,2035-01-01T00:00:00.000000-0800,74.75858167519047
913,1,2035-01-01T00:00:00.000000-0800,74.80199784936877
914,1,2035-01-01T00:00:00.000000-0800,74.79269698762121
915,1,2035-01-01T00:00:00.000000-0800,74.855521317283
916,1,2035-01-01T00:00:00.000000-0800,74.85558898446388
917,1,2035-01-01T00:00:00.000000-0800,74.85713578975118
918,1,2035-01-01T00:00:00.000000-0800,74.86525656271549
919,1,2035-01-01T00:00:00.000000-0800,74.85732262050321
920,1,2035-01-01T00:00:00.000000-0800,74.84651225637442
921,1,2035-01-01T00:00:00.000000-0800,74.76018450082242
922,1,2035-01-01T00:00:00.000000-0800,74.85652973489478
923,1,2035-01-01T00:00:00.000000-0800,74.80051963063673
924,1,2035-01-01T00:00:00.000000-0800,74.8477350139304
925,1,2035-01-01T00:00:00.000000-0800,74.84089536316255
926,1,2035-01-01T00:00:00.000000-0800,74.73581213489508
927,1,2035-01-01T00:00:00.000000-0800,74.75359448514666
928,1,2035-01-01T00:00:00.000000-0800,74.85565885317901
929,1,2035-01-01T00:00:00.000000-0800,74.993585358963
930,1,2035-01-01T00:00:00.000000-0800,74.80405999758412
931,1,2035-01-01T00:00:00.000000-0800,74.85559614046667
932,1,2035-01-01T00:00:00.000000-0800,74.76468095474891
933,1,2035-01-01T00:00:00.000000-0800,74.77490124402532
934,1,2035-01-01T00:00:00.000000-0800,74.7681124748684
935,1,2035-01-01T00:00:00.000000-0800,74.7584886089449
936,1,2035-01-01T00:00:00.000000-0800,74.79204772488818
937,1,2035-01-01T00:00:00.000000-0800,74.77117676209572
938,1,2035-01-01T00:00:00.000000-0800,74.77494413473919
939,1,2035-01-01T00:00:00.000000-0800,74.85689505124013
940,1,2035-01-01T00:00:00.000000-0800,74.74533517295514
941,1,2035-01-01T00:00:00.000000-0800,74.71463986964855
942,1,2035-01-01T00:00:00.000000-0800,74.857475963926
943,1,2035-01-01T00:00:00.000000-0800,74.67164585480012
944,1,2035-01-01T00:00:00.000000-0800,74.85584872079596
945,1,2035-01-01T00:00:00.000000-0800,74.6942628705218
946,1,2035-01-01T00:00:00.000000-0800,74.83432756187217
947,1,2035-01-01T00:00:00.000000-0800,74.85225114987861
948,1,2035-01-01T00:00:00.000000-0800,74.84599887563238
949,1,2035-01-01T00:00:00.000000-0800,74.67424483423164
950,1,2035-01-01T00:00:00.000000-0800,74.85618974165119
951,1,2035-01-01T00:00:00.000000-0800,74.85621429196728
952,1,2035-01-01T00:00:00.000000-0800,74.69540480044282
953,1,2035-01-01T00:00:00.000000-0800,74.78952202046803
954,1,2035-01-01T00:00:00.000000-0800,74.7696332202199
955,1,2035-01-01T00:00:00.000000-0800,74.85395050841143
956,1,2035-01-01T00:00:00.000000-0800,74.94845122254132
957,1,2035-01-01T00:00:00.000000-0800,74.85734495188368
958,1,2035-01-01T00:00:00.000000-0800,74.84642587520408
959,1,2035-01-01T00:00:00.000000-0800,74.78867655172485
960,1,2035-01-01T00:00:00.000000-0800,74.85707596287912
961,1,2035-01-01T00:00:00.000000-0800,74.76447018455637
962,1,2035-01-01T00:00:00.000000-0800,74.76737172603426
963,1,2035-01-01T00:00:00.000000-0800,74.85656643718431
964,1,2035-01-01T00:00:00.000000-0800,74.856899035791
965,1,2035-01-01T00:00:00.000000-0800,74.82401971217843
966,1,2035-01-01T00:00:00.000000-0800,74.67164585480012
967,1,2035-01-01T00:00:00.000000-0800,74.79982827026274
968,1,2035-01-01T00:00:00.000000-0800,74.81193029877728
969,1,2035-01-01T00:00:00.000000-0800,74.78323335128853
970,1,2035-01-01T00:00:00.000000-0800,74.85621805076171
971,1,2035-01-01T00:00:00.000000-0800,74.83177008214221
972,1,2035-01-01T00:00:00.000000-0800,74.73472515919914
973,1,2035-01-01T00:00:00.000000-0800,74.72221302110022
974,1,2035-01-01T00:00:00.000000-0800,74.85732766044426
975,1,2035-01-01T00:00:00.000000-0800,74.85717533049912
976,1,2035-01-01T00:00:00.000000-0800,74.80267085245625
977,1,2035-01-01T00:00:00.000000-0800,74.71196715840757
978,1,2035-01-01T00:00:00.000000-0800,74.7957798478293
979,1,2035-01-01T00:00:00.000000-0800,74.67700698290746
980,1,2035-01-01T00:00:00.000000-0800,74.67588988101558
981,1,2035-01-01T00:00:00.000000-0800,74.78198924599003
982,1,2035-01-01T00:00:00.000000-0800,74.8568327454668
983,1,2035-01-01T00:00:00.000000-0800,74.8245513040927
984,1,2035-01-01T00:00:00.000000-0800,74.82828036278083
985,1,2035-01-01T00:00:00.000000-0800,74.80168359580392
986,1,2035-01-01T00:00:00.000000-0800,75.6031390964425
987,1,2035-01-01T00:00:00.000000-0800,75.59526293307918
988,1,2035-01-01T00:00:00.000000-0800,76.73279634578547
989,1,2035-01-01T00:00:00.000000-0800,76.72793191567456
990,1,2035-01-01T00:00:00.000000-0800,76.72837903353144
991,1,2035-01-01T00:00:00.000000-0800,76.73622427654591
992,1,2035-01-01T00:00:00.000000-0800,76.71762158950295
993,1,2035-01-01T00:00:00.000000-0800,76.7176215895029
994,1,2035-01-01T00:00:00.000000-0800,76.73051896970587
995,1,2035-01-01T00:00:00.000000-0800,76.73601725353242
996,1,2035-01-01T00:00:00.000000-0800,76.72757965110436
997,1,2035-01-01T00:00:00.000000-0800,76.72816282116345
998,1,2035-01-01T00:00:00.000000-0800,76.72686679657494
999,1,2035-01-01T00:00:00.000000-0800,76.727610659868
1000,1,2035-01-01T00:00:00.000000-0800,76.72741542810687
1001,1,2035-01-01T00:00:00.000000-0800,76.7347313892772
1002,1,2035-01-01T00:00:00.000000-0800,76.73576613207014
1003,1,2035-01-01T00:00:00.000000-0800,76.72880878215344
1004,1,2035-01-01T00:00:00.000000-0800,76.72753195119229
1005,1,2035-01-01T00:00:00.000000-0800,76.72519836999999
1006,1,2035-01-01T00:00:00.000000-0800,76.73445178257425
1007,1,2035-01-01T00:00:00.000000-0800,76.73865510986049
1008,1,2035-01-01T00:00:00.000000-0800,76.72878728367535
1009,1,2035-01-01T00:00:00.000000-0800,76.72878728367535
1010,1,2035-01-01T00:00:00.000000-0800,76.73596780124939
1011,1,2035-01-01T00:00:00.000000-0800,76.7333715903343
1012,1,2035-01-01T00:00:00.000000-0800,76.7176215895029
1013,1,2035-01-01T00:00:00.000000-0800,76.73070535630441
1014,1,2035-01-01T00:00:00.000000-0800,76.727670320621
1015,1,2035-01-01T00:00:00.000000-0800,76.73035612445584
1016,1,2035-01-01T00:00:00.000000-0800,76.73012803337367
1017,1,2035-01-01T00:00:00.000000-0800,76.7333715903343
1018,1,2035-01-01T00:00:00.000000-0800,76.72945934185755
1019,1,2035-01-01T00:00:00.000000-0800,76.72809892924177
1020,1,2035-01-01T00:00:00.000000-0800,76.72640838259744
1021,1,2035-01-01T00:00:00.000000-0800,76.73758568440535
1022,1,2035-01-01T00:00:00.000000-0800,76.73722997916737
1023,1,2035-01-01T00:00:00.000000-0800,76.72707436826254
1024,1,2035-01-01T00:00:00.000000-0800,76.73985433269435
1025,1,2035-01-01T00:00:00.000000-0800,76.71859657289765
1026,1,2035-01-01T00:00:00.000000-0800,76.73622427654593
1027,1,2035-01-01T00:00:00.000000-0800,76.70588681329131
1028,1,2035-01-01T00:00:00.000000-0800,76.72847949294342
1029,1,2035-01-01T00:00:00.000000-0800,76.73619210964551
1030,1,2035-01-01T00:00:00.000000-0800,76.71723556051418
1031,1,2035-01-01T00:00:00.000000-0800,76.72875099917256
1032,1,2035-01-01T00:00:00.000000-0800,76.74343895094863
1033,1,2035-01-01T00:00:00.000000-0800,76.7175704482857
1034,1,2035-01-01T00:00:00.000000-0800,76.72556064616066
1035,1,2035-01-01T00:00:00.000000-0800,76.73439840518168
1036,1,2035-01-01T00:00:00.000000-0800,76.72738544960923
1037,1,2035-01-01T00:00:00.000000-0800,76.72877811213247
1038,1,2035-01-01T00:00:00.000000-0800,76.72831721986353
1039,1,2035-01-01T00:00:00.000000-0800,76.71802812521875
1040,1,2035-01-01T00:00:00.000000-0800,76.73986606494705
1041,1,2035-01-01T00:00:00.000000-0800,76.73033696275229
1042,1,2035-01-01T00:00:00.000000-0800,76.72625391472107
1043,1,2035-01-01T00:00:00.000000-0800,76.74331676449394
1044,1,2035-01-01T00:00:00.000000-0800,76.75497209967608
1045,1,2035-01-01T00:00:00.000000-0800,76.7562430318865
1046,1,2035-01-01T00:00:00.000000-0800,76.75689329812421
1047,1,2035-01-01T00:00:00.000000-0800,76.75463765621286
1048,1,2035-01-01T00:00:00.000000-0800,76.75675234621622
1049,1,2035-01-01T00:00:00.000000-0800,76.75615929998288
1050,1,2035-01-01T00:00:00.000000-0800,76.7543719028234
1051,1,2035-01-01T00:00:00.000000-0800,76.74645996334668
1052,1,2035-01-01T00:00:00.000000-0800,76.75387264564944
1053,1,2035-01-01T00:00:00.000000-0800,76.75448684769002
1054,1,2035-01-01T00:00:00.000000-0800,76.75547975257102
1055,1,2035-01-01T00:00:00.000000-0800,76.75452799156758
1056,1,2035-01-01T00:00:00.000000-0800,76.75687471666811
1057,1,2035-01-01T00:00:00.000000-0800,76.75575460564986
1058,1,2035-01-01T00:00:00.000000-0800,76.75571136928015
1059,1,2035-01-01T00:00:00.000000-0800,76.754778581529
1060,1,2035-01-01T00:00:00.000000-0800,76.75557446008057
1061,1,2035-01-01T00:00:00.000000-0800,76.7553804313342
1062,1,2035-01-01T00:00:00.000000-0800,76.7560874104628
1063,1,2035-01-01T00:00:00.000000-0800,76.75445036115195
1064,1,2035-01-01T00:00:00.000000-0800,76.75495764739708
1065,1,2035-01-01T00:00:00.000000-0800,76.75593858201947
1066,1,2035-01-01T00:00:00.000000-0800,76.75607818821068
1067,1,2035-01-01T00:00:00.000000-0800,76.75640771719597
1068,1,2035-01-01T00:00:00.000000-0800,76.75597828185747
1069,1,2035-01-01T00:00:00.000000-0800,76.75629818933176
1070,1,2035-01-01T00:00:00.000000-0800,76.75598813611629
1071,1,2035-01-01T00:00:00.000000-0800,76.75495764739706
1072,1,2035-01-01T00:00:00.000000-0800,76.75550458427347
1073,1,2035-01-01T00:00:00.000000-0800,76.75591170855871
1074,1,2035-01-01T00:00:00.000000-0800,76.75443227972632
1075,1,2035-01-01T00:00:00.000000-0800,76.75503837545821
1076,1,2035-01-01T00:00:00.000000-0800,76.75777465214996
1077,1,2035-01-01T00:00:00.000000-0800,76.75449831663136
1078,1,2035-01-01T00:00:00.000000-0800,76.75475179992493
1079,1,2035-01-01T00:00:00.000000-0800,76.75802620903312
1080,1,2035-01-01T00:00:00.000000-0800,76.75548496324866
1081,1,2035-01-01T00:00:00.000000-0800,76.75521926304533
1082,1,2035-01-01T00:00:00.000000-0800,76.75566116487883
1083,1,2035-01-01T00:00:00.000000-0800,76.75765380854742
1084,1,2035-01-01T00:00:00.000000-0800,76.756328129431
1085,1,2035-01-01T00:00:00.000000-0800,76.75698767699664
1086,1,2035-01-01T00:00:00.000000-0800,76.75554232808507
1087,1,2035-01-01T00:00:00.000000-0800,76.75628387123734
1088,1,2035-01-01T00:00:00.000000-0800,76.7559866021811
1089,1,2035-01-01T00:00:00.000000-0800,76.75688040318843
1090,1,2035-01-01T00:00:00.000000-0800,76.75454607145262
1091,1,2035-01-01T00:00:00.000000-0800,76.75698678565479
1092,1,2035-01-01T00:00:00.000000-0800,76.7552305242726
1093,1,2035-01-01T00:00:00.000000-0800,76.75469725237208
1094,1,2035-01-01T00:00:00.000000-0800,76.75717832235541
1095,1,2035-01-01T00:00:00.000000-0800,76.75449388658696
1096,1,2035-01-01T00:00:00.000000-0800,76.75436236264028
1097,1,2035-01-01T00:00:00.000000-0800,76.75554589846787
1098,1,2035-01-01T00:00:00.000000-0800,76.75664621637222
1099,1,2035-01-01T00:00:00.000000-0800,76.75463886483342
1100,1,2035-01-01T00:00:00.000000-0800,76.75703939894545
1101,1,2035-01-01T00:00:00.000000-0800,76.755479752571
1102,1,2035-01-01T00:00:00.000000-0800,76.7559079452955
1103,1,2035-01-01T00:00:00.000000-0800,76.75420135010296
1104,1,2035-01-01T00:00:00.000000-0800,76.7560332311693
1105,1,2035-01-01T00:00:00.000000-0800,76.75617069988918
1106,1,2035-01-01T00:00:00.000000-0800,76.75524180043739
1107,1,2035-01-01T00:00:00.000000-0800,76.75566116487883
1108,1,2035-01-01T00:00:00.000000-0800,76.75495944688143
1109,1,2035-01-01T00:00:00.000000-0800,76.75670471673443
1110,1,2035-01-01T00:00:00.000000-0800,76.75447768559934
1111,1,2035-01-01T00:00:00.000000-0800,76.75327671212804
1112,1,2035-01-01T00:00:00.000000-0800,76.75545680452979
1113,1,2035-01-01T00:00:00.000000-0800,76.75495764739706
1114,1,2035-01-01T00:00:00.000000-0800,76.75592114011368
1115,1,2035-01-01T00:00:00.000000-0800,76.75476131254521
1116,1,2035-01-01T00:00:00.000000-0800,76.75511773276334
1117,1,2035-01-01T00:00:00.000000-0800,76.75516479062667
1118,1,2035-01-01T00:00:00.000000-0800,76.75488658815007
1119,1,2035-01-01T00:00:00.000000-0800,76.75738566691561
1120,1,2035-01-01T00:00:00.000000-0800,76.75455528052521
1121,1,2035-01-01T00:00:00.000000-0800,76.75460179306313
1122,1,2035-01-01T00:00:00.000000-0800,76.75593901178662
1123,1,2035-01-01T00:00:00.000000-0800,76.75511773276334
1124,1,2035-01-01T00:00:00.000000-0800,76.75503002280863
1125,1,2035-01-01T00:00:00.000000-0800,76.75146077681498
1126,1,2035-01-01T00:00:00.000000-0800,76.75602780845817
1127,1,2035-01-01T00:00:00.000000-0800,75.53986835910113
1128,1,2035-01-01T00:00:00.000000-0800,75.53593233659065
1129,1,2035-01-01T00:00:00.000000-0800,75.53963506719705
1130,1,2035-01-01T00:00:00.000000-0800,75.53963506719705
1131,1,2035-01-01T00:00:00.000000-0800,75.53844645972306
1132,1,2035-01-01T00:00:00.000000-0800,75.53754326991326
1133,1,2035-01-01T00:00:00.000000-0800,75.5402575409477
1134,1,2035-01-01T00:00:00.000000-0800,75.47786400485131
1135,1,2035-01-01T00:00:00.000000-0800,75.52745891404489
1136,1,2035-01-01T00:00:00.000000-0800,75.48768897862371
1137,1,2035-01-01T00:00:00.000000-0800,75.52974486116044
1138,1,2035-01-01T00:00:00.000000-0800,75.51504492279959
1139,1,2035-01-01T00:00:00.000000-0800,75.52011856463737
1140,1,2035-01-01T00:00:00.000000-0800,75.41336577720152
1141,1,2035-01-01T00:00:00.000000-0800,75.41486072729077
1142,1,2035-01-01T00:00:00.000000-0800,75.38695735223814
1143,1,2035-01-01T00:00:00.000000-0800,75.40912598839704
1144,1,2035-01-01T00:00:00.000000-0800,75.42979865337652
1145,1,2035-01-01T00:00:00.000000-0800,75.45807425478603
1146,1,2035-01-01T00:00:00.000000-0800,75.49097420823422
1147,1,2035-01-01T00:00:00.000000-0800,75.4060486522301
1148,1,2035-01-01T00:00:00.000000-0800,75.4189270208033
1149,1,2035-01-01T00:00:00.000000-0800,75.5274589140449
1150,1,2035-01-01T00:00:00.000000-0800,75.52911823121875
1151,1,2035-01-01T00:00:00.000000-0800,75.4189659477553
1152,1,2035-01-01T00:00:00.000000-0800,75.50021118405944
1153,1,2035-01-01T00:00:00.000000-0800,75.42121714198845
1154,1,2035-01-01T00:00:00.000000-0800,75.5190816790472
1155,1,2035-01-01T00:00:00.000000-0800,75.52389189427382
1156,1,2035-01-01T00:00:00.000000-0800,75.39807384329298
1157,1,2035-01-01T00:00:00.000000-0800,75.42101821355189
1158,1,2035-01-01T00:00:00.000000-0800,75.43233485855971
1159,1,2035-01-01T00:00:00.000000-0800,75.40436738472454
1160,1,2035-01-01T00:00:00.000000-0800,75.41818924240138
1161,1,2035-01-01T00:00:00.000000-0800,75.4157750429207
1162,1,2035-01-01T00:00:00.000000-0800,75.53447098929608
1163,1,2035-01-01T00:00:00.000000-0800,75.41818924240135
1164,1,2035-01-01T00:00:00.000000-0800,75.47803611511816
1165,1,2035-01-01T00:00:00.000000-0800,75.44684800994794
1166,1,2035-01-01T00:00:00.000000-0800,75.41764251195241
1167,1,2035-01-01T00:00:00.000000-0800,75.40156733850239
1168,1,2035-01-01T00:00:00.000000-0800,75.47935042635106
1169,1,2035-01-01T00:00:00.000000-0800,75.38600191396176
1170,1,2035-01-01T00:00:00.000000-0800,75.40412645188022
1171,1,2035-01-01T00:00:00.000000-0800,75.41390858310967
1172,1,2035-01-01T00:00:00.000000-0800,75.2482091523456
1173,1,2035-01-01T00:00:00.000000-0800,75.205325041881
1174,1,2035-01-01T00:00:00.000000-0800,75.09504243210696
1175,1,2035-01-01T00:00:00.000000-0800,75.21906909998991
1176,1,2035-01-01T00:00:00.000000-0800,75.21198113560406
1177,1,2035-01-01T00:00:00.000000-0800,75.2190690999899
1178,1,2035-01-01T00:00:00.000000-0800,75.63467873594128
1179,1,2035-01-01T00:00:00.000000-0800,75.15208357949874
1180,1,2035-01-01T00:00:00.000000-0800,75.18693828176065
1181,1,2035-01-01T00:00:00.000000-0800,75.18208193723737
1182,1,2035-01-01T00:00:00.000000-0800,75.08492228567948
1183,1,2035-01-01T00:00:00.000000-0800,75.32624175134794
1184,1,2035-01-01T00:00:00.000000-0800,75.2190690999899
1185,1,2035-01-01T00:00:00.000000-0800,75.38798738757768
1186,1,2035-01-01T00:00:00.000000-0800,75.09504243210696
1187,1,2035-01-01T00:00:00.000000-0800,75.55178557350258
1188,1,2035-01-01T00:00:00.000000-0800,75.56063451781988
1189,1,2035-01-01T00:00:00.000000-0800,75.54005511780241
1190,1,2035-01-01T00:00:00.000000-0800,75.54812433250372
1191,1,2035-01-01T00:00:00.000000-0800,75.55178557350257
1192,1,2035-01-01T00:00:00.000000-0800,75.54949127221454
1193,1,2035-01-01T00:00:00.000000-0800,75.53939106965385
1194,1,2035-01-01T00:00:00.000000-0800,75.56063451781986
1195,1,2035-01-01T00:00:00.000000-0800,75.55444440738107
1196,1,2035-01-01T00:00:00.000000-0800,75.55519427719727
1197,1,2035-01-01T00:00:00.000000-0800,75.53992850436376
1198,1,2035-01-01T00:00:00.000000-0800,75.55760823145157
1199,1,2035-01-01T00:00:00.000000-0800,75.551622472109
1200,1,2035-01-01T00:00:00.000000-0800,75.56058804911615
1201,1,2035-01-01T00:00:00.000000-0800,75.56009824798535
1202,1,2035-01-01T00:00:00.000000-0800,75.54014457052779
1203,1,2035-01-01T00:00:00.000000-0800,75.551622472109
1204,1,2035-01-01T00:00:00.000000-0800,75.54927796095514
1205,1,2035-01-01T00:00:00.000000-0800,75.5566514551069
1206,1,2035-01-01T00:00:00.000000-0800,75.55189927180042
1207,1,2035-01-01T00:00:00.000000-0800,75.54812753358733
1208,1,2035-01-01T00:00:00.000000-0800,75.55162247210902
1209,1,2035-01-01T00:00:00.000000-0800,75.5586937295187
1210,1,2035-01-01T00:00:00.000000-0800,75.56067535367207
1211,1,2035-01-01T00:00:00.000000-0800,74.89134150941167
1212,1,2035-01-01T00:00:00.000000-0800,74.76987956367489
1213,1,2035-01-01T00:00:00.000000-0800,74.756133738253
1214,1,2035-01-01T00:00:00.000000-0800,74.87471369226968
1215,1,2035-01-01T00:00:00.000000-0800,74.85822236767068
1216,1,2035-01-01T00:00:00.000000-0800,74.65473480105652
1217,1,2035-01-01T00:00:00.000000-0800,74.89114522185588
1218,1,2035-01-01T00:00:00.000000-0800,74.76987956367489
1219,1,2035-01-01T00:00:00.000000-0800,74.74402897355537
1220,1,2035-01-01T00:00:00.000000-0800,77.16736346018143
1221,1,2035-01-01T00:00:00.000000-0800,77.1675073574063
1222,1,2035-01-01T00:00:00.000000-0800,77.16792110173468
1223,1,2035-01-01T00:00:00.000000-0800,77.1679220570039
1224,1,2035-01-01T00:00:00.000000-0800,77.1679205225167
1225,1,2035-01-01T00:00:00.000000-0800,77.16740352386401
1226,1,2035-01-01T00:00:00.000000-0800,77.16750884457872
1227,1,2035-01-01T00:00:00.000000-0800,77.16790152402373
1228,1,2035-01-01T00:00:00.000000-0800,75.54767504516238
1229,1,2035-01-01T00:00:00.000000-0800,75.55136440136461
1230,1,2035-01-01T00:00:00.000000-0800,75.56990585801947
1231,1,2035-01-01T00:00:00.000000-0800,75.55728537694027
1232,1,2035-01-01T00:00:00.000000-0800,75.56876513925938
1233,1,2035-01-01T00:00:00.000000-0800,75.5687651392594
1234,1,2035-01-01T00:00:00.000000-0800,75.54767504516238
1235,1,2035-01-01T00:00:00.000000-0800,75.55129370362458
1236,1,2035-01-01T00:00:00.000000-0800,75.55150445446779
1237,1,2035-01-01T00:00:00.000000-0800,77.13639836208623
1238,1,2035-01-01T00:00:00.000000-0800,75.54767504516242
1239,1,2035-01-01T00:00:00.000000-0800,75.55204524832416
1240,1,2035-01-01T00:00:00.000000-0800,75.55197600227437
1241,1,2035-01-01T00:00:00.000000-0800,75.56756674616055
1242,1,2035-01-01T00:00:00.000000-0800,75.55022600365591
1243,1,2035-01-01T00:00:00.000000-0800,75.56940926058995
1244,1,2035-01-01T00:00:00.000000-0800,75.56923741319928
1245,1,2035-01-01T00:00:00.000000-0800,75.56105034270374
1246,1,2035-01-01T00:00:00.000000-0800,75.5571787324015
1247,1,2035-01-01T00:00:00.000000-0800,75.58988111733785
1248,1,2035-01-01T00:00:00.000000-0800,75.55382830189018
1249,1,2035-01-01T00:00:00.000000-0800,75.55431459752765
1250,1,2035-01-01T00:00:00.000000-0800,75.55686249745987
1251,1,2035-01-01T00:00:00.000000-0800,75.55752089064939
1252,1,2035-01-01T00:00:00.000000-0800,75.55853219444477
1253,1,2035-01-01T00:00:00.000000-0800,75.55404898649613
1254,1,2035-01-01T00:00:00.000000-0800,75.55359753870859
