bus,scenario,timepoint,load_shedding_MW
1843,1,2035-01-01T00:00:00.000000-0800,0.0
1844,1,2035-01-01T00:00:00.000000-0800,0.0
1846,1,2035-01-01T00:00:00.000000-0800,22.310664721451758
1847,1,2035-01-01T00:00:00.000000-0800,0.0
1848,1,2035-01-01T00:00:00.000000-0800,0.0
1850,1,2035-01-01T00:00:00.000000-0800,0.0
1856,1,2035-01-01T00:00:00.000000-0800,0.0
1859,1,2035-01-01T00:00:00.000000-0800,0.0
1860,1,2035-01-01T00:00:00.000000-0800,0.0
1861,1,2035-01-01T00:00:00.000000-0800,0.0
1863,1,2035-01-01T00:00:00.000000-0800,0.0
1864,1,2035-01-01T00:00:00.000000-0800,0.0
1865,1,2035-01-01T00:00:00.000000-0800,0.0
1866,1,2035-01-01T00:00:00.000000-0800,0.0
1867,1,2035-01-01T00:00:00.000000-0800,0.0
1868,1,2035-01-01T00:00:00.000000-0800,0.0
1869,1,2035-01-01T00:00:00.000000-0800,0.0
1870,1,2035-01-01T00:00:00.000000-0800,0.0
1871,1,2035-01-01T00:00:00.000000-0800,0.0
1872,1,2035-01-01T00:00:00.000000-0800,0.0
1873,1,2035-01-01T00:00:00.000000-0800,0.0
1874,1,2035-01-01T00:00:00.000000-0800,0.0
1875,1,2035-01-01T00:00:00.000000-0800,0.0
1876,1,2035-01-01T00:00:00.000000-0800,0.0
1877,1,2035-01-01T00:00:00.000000-0800,0.0
1878,1,2035-01-01T00:00:00.000000-0800,0.0
1879,1,2035-01-01T00:00:00.000000-0800,0.0
1881,1,2035-01-01T00:00:00.000000-0800,0.0
1882,1,2035-01-01T00:00:00.000000-0800,0.0
1883,1,2035-01-01T00:00:00.000000-0800,0.0
1884,1,2035-01-01T00:00:00.000000-0800,0.0
1885,1,2035-01-01T00:00:00.000000-0800,0.0
1886,1,2035-01-01T00:00:00.000000-0800,0.0
1887,1,2035-01-01T00:00:00.000000-0800,0.0
1889,1,2035-01-01T00:00:00.000000-0800,0.0
1890,1,2035-01-01T00:00:00.000000-0800,0.0
1892,1,2035-01-01T00:00:00.000000-0800,0.0
1893,1,2035-01-01T00:00:00.000000-0800,0.0
1894,1,2035-01-01T00:00:00.000000-0800,0.0
1895,1,2035-01-01T00:00:00.000000-0800,0.0
1896,1,2035-01-01T00:00:00.000000-0800,0.0
1899,1,2035-01-01T00:00:00.000000-0800,0.0
1900,1,2035-01-01T00:00:00.000000-0800,0.0
1901,1,2035-01-01T00:00:00.000000-0800,0.0
1902,1,2035-01-01T00:00:00.000000-0800,0.0
1903,1,2035-01-01T00:00:00.000000-0800,0.0
1905,1,2035-01-01T00:00:00.000000-0800,0.0
1906,1,2035-01-01T00:00:00.000000-0800,0.0
1907,1,2035-01-01T00:00:00.000000-0800,0.0
1908,1,2035-01-01T00:00:00.000000-0800,0.0
1909,1,2035-01-01T00:00:00.000000-0800,0.0
1910,1,2035-01-01T00:00:00.000000-0800,0.0
1911,1,2035-01-01T00:00:00.000000-0800,0.0
1913,1,2035-01-01T00:00:00.000000-0800,0.0
1914,1,2035-01-01T00:00:00.000000-0800,0.0
1916,1,2035-01-01T00:00:00.000000-0800,0.0
1919,1,2035-01-01T00:00:00.000000-0800,0.0
1920,1,2035-01-01T00:00:00.000000-0800,0.0
1923,1,2035-01-01T00:00:00.000000-0800,0.0
1926,1,2035-01-01T00:00:00.000000-0800,0.0
1929,1,2035-01-01T00:00:00.000000-0800,0.0
1939,1,2035-01-01T00:00:00.000000-0800,1.3590922943757207
1940,1,2035-01-01T00:00:00.000000-0800,0.0
1941,1,2035-01-01T00:00:00.000000-0800,0.0
1942,1,2035-01-01T00:00:00.000000-0800,0.0
1943,1,2035-01-01T00:00:00.000000-0800,0.0
1944,1,2035-01-01T00:00:00.000000-0800,0.0
1945,1,2035-01-01T00:00:00.000000-0800,0.0
1946,1,2035-01-01T00:00:00.000000-0800,0.0
1947,1,2035-01-01T00:00:00.000000-0800,0.0
1948,1,2035-01-01T00:00:00.000000-0800,0.0
1949,1,2035-01-01T00:00:00.000000-0800,0.0
1950,1,2035-01-01T00:00:00.000000-0800,0.0
1952,1,2035-01-01T00:00:00.000000-0800,0.0
1953,1,2035-01-01T00:00:00.000000-0800,0.0
1954,1,2035-01-01T00:00:00.000000-0800,0.0
1955,1,2035-01-01T00:00:00.000000-0800,0.0
1956,1,2035-01-01T00:00:00.000000-0800,0.0
1957,1,2035-01-01T00:00:00.000000-0800,0.0
1958,1,2035-01-01T00:00:00.000000-0800,0.0
1959,1,2035-01-01T00:00:00.000000-0800,0.0
1963,1,2035-01-01T00:00:00.000000-0800,0.0
1964,1,2035-01-01T00:00:00.000000-0800,0.0
1965,1,2035-01-01T00:00:00.000000-0800,0.0
1966,1,2035-01-01T00:00:00.000000-0800,0.0
1967,1,2035-01-01T00:00:00.000000-0800,0.0
1968,1,2035-01-01T00:00:00.000000-0800,0.0
1970,1,2035-01-01T00:00:00.000000-0800,0.0
1972,1,2035-01-01T00:00:00.000000-0800,0.0
1973,1,2035-01-01T00:00:00.000000-0800,0.0
1979,1,2035-01-01T00:00:00.000000-0800,0.0
1980,1,2035-01-01T00:00:00.000000-0800,0.0
1991,1,2035-01-01T00:00:00.000000-0800,0.0
1992,1,2035-01-01T00:00:00.000000-0800,0.0
1993,1,2035-01-01T00:00:00.000000-0800,0.40628612033195416
1994,1,2035-01-01T00:00:00.000000-0800,0.0
1995,1,2035-01-01T00:00:00.000000-0800,0.0
1996,1,2035-01-01T00:00:00.000000-0800,0.0
1998,1,2035-01-01T00:00:00.000000-0800,0.0
1999,1,2035-01-01T00:00:00.000000-0800,0.0
2000,1,2035-01-01T00:00:00.000000-0800,0.0
2001,1,2035-01-01T00:00:00.000000-0800,0.0
2003,1,2035-01-01T00:00:00.000000-0800,0.0
2004,1,2035-01-01T00:00:00.000000-0800,0.0
2005,1,2035-01-01T00:00:00.000000-0800,0.0
2006,1,2035-01-01T00:00:00.000000-0800,0.0
2007,1,2035-01-01T00:00:00.000000-0800,0.0
2008,1,2035-01-01T00:00:00.000000-0800,0.0
2009,1,2035-01-01T00:00:00.000000-0800,0.0
2010,1,2035-01-01T00:00:00.000000-0800,0.0
2011,1,2035-01-01T00:00:00.000000-0800,0.0
2012,1,2035-01-01T00:00:00.000000-0800,0.0
2013,1,2035-01-01T00:00:00.000000-0800,0.0
2014,1,2035-01-01T00:00:00.000000-0800,0.0
2015,1,2035-01-01T00:00:00.000000-0800,0.0
2016,1,2035-01-01T00:00:00.000000-0800,0.0
2017,1,2035-01-01T00:00:00.000000-0800,0.0
2018,1,2035-01-01T00:00:00.000000-0800,0.0
2019,1,2035-01-01T00:00:00.000000-0800,0.0
2020,1,2035-01-01T00:00:00.000000-0800,0.0
2021,1,2035-01-01T00:00:00.000000-0800,0.0
2022,1,2035-01-01T00:00:00.000000-0800,0.0
2023,1,2035-01-01T00:00:00.000000-0800,0.0
2024,1,2035-01-01T00:00:00.000000-0800,0.0
2025,1,2035-01-01T00:00:00.000000-0800,0.0
2026,1,2035-01-01T00:00:00.000000-0800,0.0
2027,1,2035-01-01T00:00:00.000000-0800,0.0
2028,1,2035-01-01T00:00:00.000000-0800,0.0
2029,1,2035-01-01T00:00:00.000000-0800,0.0
2030,1,2035-01-01T00:00:00.000000-0800,0.0
2031,1,2035-01-01T00:00:00.000000-0800,0.0
2032,1,2035-01-01T00:00:00.000000-0800,0.0
2033,1,2035-01-01T00:00:00.000000-0800,0.0
2034,1,2035-01-01T00:00:00.000000-0800,0.0
2035,1,2035-01-01T00:00:00.000000-0800,0.0
2036,1,2035-01-01T00:00:00.000000-0800,0.0
2037,1,2035-01-01T00:00:00.000000-0800,0.0
2038,1,2035-01-01T00:00:00.000000-0800,0.0
2039,1,2035-01-01T00:00:00.000000-0800,0.0
2040,1,2035-01-01T00:00:00.000000-0800,0.0
2041,1,2035-01-01T00:00:00.000000-0800,0.0
2042,1,2035-01-01T00:00:00.000000-0800,0.0
2043,1,2035-01-01T00:00:00.000000-0800,0.0
2045,1,2035-01-01T00:00:00.000000-0800,0.0
2046,1,2035-01-01T00:00:00.000000-0800,0.0
2047,1,2035-01-01T00:00:00.000000-0800,0.0
2048,1,2035-01-01T00:00:00.000000-0800,0.0
2049,1,2035-01-01T00:00:00.000000-0800,0.0
2050,1,2035-01-01T00:00:00.000000-0800,0.0
2051,1,2035-01-01T00:00:00.000000-0800,0.0
2052,1,2035-01-01T00:00:00.000000-0800,0.0
2053,1,2035-01-01T00:00:00.000000-0800,0.0
2054,1,2035-01-01T00:00:00.000000-0800,0.0
2055,1,2035-01-01T00:00:00.000000-0800,0.0
2056,1,2035-01-01T00:00:00.000000-0800,0.0
2057,1,2035-01-01T00:00:00.000000-0800,0.0
2058,1,2035-01-01T00:00:00.000000-0800,0.0
2059,1,2035-01-01T00:00:00.000000-0800,0.0
2060,1,2035-01-01T00:00:00.000000-0800,0.0
2061,1,2035-01-01T00:00:00.000000-0800,0.0
2062,1,2035-01-01T00:00:00.000000-0800,0.0
2063,1,2035-01-01T00:00:00.000000-0800,0.0
2064,1,2035-01-01T00:00:00.000000-0800,0.0
2065,1,2035-01-01T00:00:00.000000-0800,0.0
2066,1,2035-01-01T00:00:00.000000-0800,0.0
2067,1,2035-01-01T00:00:00.000000-0800,0.0
2068,1,2035-01-01T00:00:00.000000-0800,0.0
2069,1,2035-01-01T00:00:00.000000-0800,0.0
2070,1,2035-01-01T00:00:00.000000-0800,0.0
2071,1,2035-01-01T00:00:00.000000-0800,0.0
2072,1,2035-01-01T00:00:00.000000-0800,0.0
2073,1,2035-01-01T00:00:00.000000-0800,0.0
2074,1,2035-01-01T00:00:00.000000-0800,0.0
2075,1,2035-01-01T00:00:00.000000-0800,0.0
2076,1,2035-01-01T00:00:00.000000-0800,0.0
2077,1,2035-01-01T00:00:00.000000-0800,0.0
2078,1,2035-01-01T00:00:00.000000-0800,0.0
2079,1,2035-01-01T00:00:00.000000-0800,0.0
2080,1,2035-01-01T00:00:00.000000-0800,0.0
2081,1,2035-01-01T00:00:00.000000-0800,0.0
2082,1,2035-01-01T00:00:00.000000-0800,0.0
2083,1,2035-01-01T00:00:00.000000-0800,0.0
2084,1,2035-01-01T00:00:00.000000-0800,0.0
2085,1,2035-01-01T00:00:00.000000-0800,0.0
2086,1,2035-01-01T00:00:00.000000-0800,0.0
2087,1,2035-01-01T00:00:00.000000-0800,0.0
2089,1,2035-01-01T00:00:00.000000-0800,0.0
2090,1,2035-01-01T00:00:00.000000-0800,0.0
2091,1,2035-01-01T00:00:00.000000-0800,0.0
2092,1,2035-01-01T00:00:00.000000-0800,0.0
2093,1,2035-01-01T00:00:00.000000-0800,0.0
2094,1,2035-01-01T00:00:00.000000-0800,0.0
2095,1,2035-01-01T00:00:00.000000-0800,0.0
2096,1,2035-01-01T00:00:00.000000-0800,0.0
2098,1,2035-01-01T00:00:00.000000-0800,0.0
2099,1,2035-01-01T00:00:00.000000-0800,0.0
2100,1,2035-01-01T00:00:00.000000-0800,0.0
2101,1,2035-01-01T00:00:00.000000-0800,0.0
2102,1,2035-01-01T00:00:00.000000-0800,0.0
2103,1,2035-01-01T00:00:00.000000-0800,0.0
2104,1,2035-01-01T00:00:00.000000-0800,0.0
2109,1,2035-01-01T00:00:00.000000-0800,0.0
2110,1,2035-01-01T00:00:00.000000-0800,0.0
2111,1,2035-01-01T00:00:00.000000-0800,0.0
2112,1,2035-01-01T00:00:00.000000-0800,0.0
2113,1,2035-01-01T00:00:00.000000-0800,0.0
2114,1,2035-01-01T00:00:00.000000-0800,0.0
2115,1,2035-01-01T00:00:00.000000-0800,0.0
2116,1,2035-01-01T00:00:00.000000-0800,0.0
2117,1,2035-01-01T00:00:00.000000-0800,0.0
2118,1,2035-01-01T00:00:00.000000-0800,20.77475993523905
2120,1,2035-01-01T00:00:00.000000-0800,0.0
2121,1,2035-01-01T00:00:00.000000-0800,0.0
2122,1,2035-01-01T00:00:00.000000-0800,0.0
2123,1,2035-01-01T00:00:00.000000-0800,0.0
2124,1,2035-01-01T00:00:00.000000-0800,0.0
2125,1,2035-01-01T00:00:00.000000-0800,0.0
2126,1,2035-01-01T00:00:00.000000-0800,0.0
2127,1,2035-01-01T00:00:00.000000-0800,0.0
2128,1,2035-01-01T00:00:00.000000-0800,0.0
2129,1,2035-01-01T00:00:00.000000-0800,0.0
2130,1,2035-01-01T00:00:00.000000-0800,0.0
2131,1,2035-01-01T00:00:00.000000-0800,0.0
2132,1,2035-01-01T00:00:00.000000-0800,0.0
2133,1,2035-01-01T00:00:00.000000-0800,0.0
2134,1,2035-01-01T00:00:00.000000-0800,0.0
2135,1,2035-01-01T00:00:00.000000-0800,0.0
2136,1,2035-01-01T00:00:00.000000-0800,0.0
2137,1,2035-01-01T00:00:00.000000-0800,0.0
2138,1,2035-01-01T00:00:00.000000-0800,0.0
2139,1,2035-01-01T00:00:00.000000-0800,0.0
2140,1,2035-01-01T00:00:00.000000-0800,0.0
2141,1,2035-01-01T00:00:00.000000-0800,0.0
2142,1,2035-01-01T00:00:00.000000-0800,0.0
2143,1,2035-01-01T00:00:00.000000-0800,0.0
2144,1,2035-01-01T00:00:00.000000-0800,0.0
2145,1,2035-01-01T00:00:00.000000-0800,0.0
2146,1,2035-01-01T00:00:00.000000-0800,0.0
2147,1,2035-01-01T00:00:00.000000-0800,0.0
2148,1,2035-01-01T00:00:00.000000-0800,0.0
2149,1,2035-01-01T00:00:00.000000-0800,0.0
2151,1,2035-01-01T00:00:00.000000-0800,0.0
2152,1,2035-01-01T00:00:00.000000-0800,0.0
2153,1,2035-01-01T00:00:00.000000-0800,0.0
2154,1,2035-01-01T00:00:00.000000-0800,0.0
2155,1,2035-01-01T00:00:00.000000-0800,0.0
2156,1,2035-01-01T00:00:00.000000-0800,0.0
2157,1,2035-01-01T00:00:00.000000-0800,0.0
2158,1,2035-01-01T00:00:00.000000-0800,0.0
2159,1,2035-01-01T00:00:00.000000-0800,0.0
2160,1,2035-01-01T00:00:00.000000-0800,0.0
2162,1,2035-01-01T00:00:00.000000-0800,0.0
2163,1,2035-01-01T00:00:00.000000-0800,0.0
2164,1,2035-01-01T00:00:00.000000-0800,0.0
2166,1,2035-01-01T00:00:00.000000-0800,0.0
2167,1,2035-01-01T00:00:00.000000-0800,0.0
2168,1,2035-01-01T00:00:00.000000-0800,0.0
2170,1,2035-01-01T00:00:00.000000-0800,0.0
2171,1,2035-01-01T00:00:00.000000-0800,0.0
2174,1,2035-01-01T00:00:00.000000-0800,14.987415786753886
2175,1,2035-01-01T00:00:00.000000-0800,0.0
2176,1,2035-01-01T00:00:00.000000-0800,0.0
2177,1,2035-01-01T00:00:00.000000-0800,0.0
2178,1,2035-01-01T00:00:00.000000-0800,0.0
2179,1,2035-01-01T00:00:00.000000-0800,0.0
2180,1,2035-01-01T00:00:00.000000-0800,0.0
2181,1,2035-01-01T00:00:00.000000-0800,0.0
2182,1,2035-01-01T00:00:00.000000-0800,0.0
2183,1,2035-01-01T00:00:00.000000-0800,0.0
2185,1,2035-01-01T00:00:00.000000-0800,0.0
2186,1,2035-01-01T00:00:00.000000-0800,0.0
2188,1,2035-01-01T00:00:00.000000-0800,45.62388614185585
2191,1,2035-01-01T00:00:00.000000-0800,0.0
2192,1,2035-01-01T00:00:00.000000-0800,0.0
2193,1,2035-01-01T00:00:00.000000-0800,0.0
2194,1,2035-01-01T00:00:00.000000-0800,0.0
2196,1,2035-01-01T00:00:00.000000-0800,0.0
2197,1,2035-01-01T00:00:00.000000-0800,0.0
2198,1,2035-01-01T00:00:00.000000-0800,0.0
2201,1,2035-01-01T00:00:00.000000-0800,0.0
2202,1,2035-01-01T00:00:00.000000-0800,0.0
2205,1,2035-01-01T00:00:00.000000-0800,0.0
2207,1,2035-01-01T00:00:00.000000-0800,0.0
2209,1,2035-01-01T00:00:00.000000-0800,0.0
2210,1,2035-01-01T00:00:00.000000-0800,0.0
2211,1,2035-01-01T00:00:00.000000-0800,0.0
2212,1,2035-01-01T00:00:00.000000-0800,0.0
2213,1,2035-01-01T00:00:00.000000-0800,0.0
2214,1,2035-01-01T00:00:00.000000-0800,0.0
2215,1,2035-01-01T00:00:00.000000-0800,0.0
2216,1,2035-01-01T00:00:00.000000-0800,0.0
2218,1,2035-01-01T00:00:00.000000-0800,0.0
2219,1,2035-01-01T00:00:00.000000-0800,0.0
2220,1,2035-01-01T00:00:00.000000-0800,0.0
2222,1,2035-01-01T00:00:00.000000-0800,0.0
2223,1,2035-01-01T00:00:00.000000-0800,0.0
2224,1,2035-01-01T00:00:00.000000-0800,0.0
2225,1,2035-01-01T00:00:00.000000-0800,0.0
2226,1,2035-01-01T00:00:00.000000-0800,0.0
2227,1,2035-01-01T00:00:00.000000-0800,0.0
2228,1,2035-01-01T00:00:00.000000-0800,0.0
2229,1,2035-01-01T00:00:00.000000-0800,3.617688399677185
2230,1,2035-01-01T00:00:00.000000-0800,0.0
2231,1,2035-01-01T00:00:00.000000-0800,0.0
2232,1,2035-01-01T00:00:00.000000-0800,0.0
2233,1,2035-01-01T00:00:00.000000-0800,0.0
2234,1,2035-01-01T00:00:00.000000-0800,0.0
2235,1,2035-01-01T00:00:00.000000-0800,0.0
2236,1,2035-01-01T00:00:00.000000-0800,0.0
2237,1,2035-01-01T00:00:00.000000-0800,0.0
2239,1,2035-01-01T00:00:00.000000-0800,13.229012145464562
2240,1,2035-01-01T00:00:00.000000-0800,0.0
2241,1,2035-01-01T00:00:00.000000-0800,0.0
2242,1,2035-01-01T00:00:00.000000-0800,0.0
2243,1,2035-01-01T00:00:00.000000-0800,0.0
2246,1,2035-01-01T00:00:00.000000-0800,0.0
2249,1,2035-01-01T00:00:00.000000-0800,0.0
2250,1,2035-01-01T00:00:00.000000-0800,0.0
2252,1,2035-01-01T00:00:00.000000-0800,0.0
2253,1,2035-01-01T00:00:00.000000-0800,0.0
2256,1,2035-01-01T00:00:00.000000-0800,0.0
2258,1,2035-01-01T00:00:00.000000-0800,0.0
2259,1,2035-01-01T00:00:00.000000-0800,0.0
2260,1,2035-01-01T00:00:00.000000-0800,0.0
2262,1,2035-01-01T00:00:00.000000-0800,0.0
2263,1,2035-01-01T00:00:00.000000-0800,0.0
2265,1,2035-01-01T00:00:00.000000-0800,0.0
2266,1,2035-01-01T00:00:00.000000-0800,0.0
2267,1,2035-01-01T00:00:00.000000-0800,0.0
2268,1,2035-01-01T00:00:00.000000-0800,0.0
2269,1,2035-01-01T00:00:00.000000-0800,0.0
2270,1,2035-01-01T00:00:00.000000-0800,0.0
2271,1,2035-01-01T00:00:00.000000-0800,0.0
2272,1,2035-01-01T00:00:00.000000-0800,0.0
2273,1,2035-01-01T00:00:00.000000-0800,0.0
2274,1,2035-01-01T00:00:00.000000-0800,0.0
2275,1,2035-01-01T00:00:00.000000-0800,0.0
2276,1,2035-01-01T00:00:00.000000-0800,0.0
2277,1,2035-01-01T00:00:00.000000-0800,0.0
2278,1,2035-01-01T00:00:00.000000-0800,0.0
2279,1,2035-01-01T00:00:00.000000-0800,0.0
2280,1,2035-01-01T00:00:00.000000-0800,0.0
2281,1,2035-01-01T00:00:00.000000-0800,0.0
2284,1,2035-01-01T00:00:00.000000-0800,0.0
2285,1,2035-01-01T00:00:00.000000-0800,0.0
2286,1,2035-01-01T00:00:00.000000-0800,0.0
2287,1,2035-01-01T00:00:00.000000-0800,0.0
2288,1,2035-01-01T00:00:00.000000-0800,0.0
2289,1,2035-01-01T00:00:00.000000-0800,0.0
2290,1,2035-01-01T00:00:00.000000-0800,0.0
2291,1,2035-01-01T00:00:00.000000-0800,0.0
2292,1,2035-01-01T00:00:00.000000-0800,0.0
2297,1,2035-01-01T00:00:00.000000-0800,0.0
2298,1,2035-01-01T00:00:00.000000-0800,0.0
2299,1,2035-01-01T00:00:00.000000-0800,0.0
2302,1,2035-01-01T00:00:00.000000-0800,0.0
2303,1,2035-01-01T00:00:00.000000-0800,0.0
2304,1,2035-01-01T00:00:00.000000-0800,26.47386498071978
2307,1,2035-01-01T00:00:00.000000-0800,0.0
2308,1,2035-01-01T00:00:00.000000-0800,0.0
2309,1,2035-01-01T00:00:00.000000-0800,0.0
2311,1,2035-01-01T00:00:00.000000-0800,0.0
2313,1,2035-01-01T00:00:00.000000-0800,0.0
2315,1,2035-01-01T00:00:00.000000-0800,0.0
2316,1,2035-01-01T00:00:00.000000-0800,0.0
2317,1,2035-01-01T00:00:00.000000-0800,0.0
2318,1,2035-01-01T00:00:00.000000-0800,0.0
2319,1,2035-01-01T00:00:00.000000-0800,0.0
2320,1,2035-01-01T00:00:00.000000-0800,0.0
2321,1,2035-01-01T00:00:00.000000-0800,0.0
2322,1,2035-01-01T00:00:00.000000-0800,0.0
2323,1,2035-01-01T00:00:00.000000-0800,0.0
2324,1,2035-01-01T00:00:00.000000-0800,0.0
2326,1,2035-01-01T00:00:00.000000-0800,0.0
2327,1,2035-01-01T00:00:00.000000-0800,0.0
2328,1,2035-01-01T00:00:00.000000-0800,0.0
2329,1,2035-01-01T00:00:00.000000-0800,0.0
2330,1,2035-01-01T00:00:00.000000-0800,0.0
2331,1,2035-01-01T00:00:00.000000-0800,0.0
2332,1,2035-01-01T00:00:00.000000-0800,0.0
2333,1,2035-01-01T00:00:00.000000-0800,0.0
2334,1,2035-01-01T00:00:00.000000-0800,0.0
2336,1,2035-01-01T00:00:00.000000-0800,0.0
2337,1,2035-01-01T00:00:00.000000-0800,0.0
2338,1,2035-01-01T00:00:00.000000-0800,0.0
2339,1,2035-01-01T00:00:00.000000-0800,0.0
2340,1,2035-01-01T00:00:00.000000-0800,0.0
2341,1,2035-01-01T00:00:00.000000-0800,0.0
2342,1,2035-01-01T00:00:00.000000-0800,0.0
2343,1,2035-01-01T00:00:00.000000-0800,0.0
2344,1,2035-01-01T00:00:00.000000-0800,0.0
2345,1,2035-01-01T00:00:00.000000-0800,0.0
2346,1,2035-01-01T00:00:00.000000-0800,0.0
2347,1,2035-01-01T00:00:00.000000-0800,0.0
2348,1,2035-01-01T00:00:00.000000-0800,0.0
2349,1,2035-01-01T00:00:00.000000-0800,0.0
2350,1,2035-01-01T00:00:00.000000-0800,0.0
2351,1,2035-01-01T00:00:00.000000-0800,0.0
2352,1,2035-01-01T00:00:00.000000-0800,0.0
2353,1,2035-01-01T00:00:00.000000-0800,0.0
2354,1,2035-01-01T00:00:00.000000-0800,0.0
2355,1,2035-01-01T00:00:00.000000-0800,0.0
2356,1,2035-01-01T00:00:00.000000-0800,0.0
2357,1,2035-01-01T00:00:00.000000-0800,0.0
2358,1,2035-01-01T00:00:00.000000-0800,0.0
2359,1,2035-01-01T00:00:00.000000-0800,0.0
2360,1,2035-01-01T00:00:00.000000-0800,0.0
2361,1,2035-01-01T00:00:00.000000-0800,0.0
2362,1,2035-01-01T00:00:00.000000-0800,0.0
2363,1,2035-01-01T00:00:00.000000-0800,0.0
2364,1,2035-01-01T00:00:00.000000-0800,0.0
2365,1,2035-01-01T00:00:00.000000-0800,0.0
2366,1,2035-01-01T00:00:00.000000-0800,0.0
2367,1,2035-01-01T00:00:00.000000-0800,0.0
2368,1,2035-01-01T00:00:00.000000-0800,0.0
2369,1,2035-01-01T00:00:00.000000-0800,0.0
2370,1,2035-01-01T00:00:00.000000-0800,0.0
2372,1,2035-01-01T00:00:00.000000-0800,0.0
2373,1,2035-01-01T00:00:00.000000-0800,0.0
2374,1,2035-01-01T00:00:00.000000-0800,0.0
2375,1,2035-01-01T00:00:00.000000-0800,0.0
2376,1,2035-01-01T00:00:00.000000-0800,0.0
2377,1,2035-01-01T00:00:00.000000-0800,0.0
2380,1,2035-01-01T00:00:00.000000-0800,0.0
2382,1,2035-01-01T00:00:00.000000-0800,0.0
2383,1,2035-01-01T00:00:00.000000-0800,0.0
2384,1,2035-01-01T00:00:00.000000-0800,0.0
2385,1,2035-01-01T00:00:00.000000-0800,0.0
2386,1,2035-01-01T00:00:00.000000-0800,0.0
2388,1,2035-01-01T00:00:00.000000-0800,0.0
2390,1,2035-01-01T00:00:00.000000-0800,0.0
2394,1,2035-01-01T00:00:00.000000-0800,0.0
2397,1,2035-01-01T00:00:00.000000-0800,0.0
2398,1,2035-01-01T00:00:00.000000-0800,0.0
2401,1,2035-01-01T00:00:00.000000-0800,0.0
2403,1,2035-01-01T00:00:00.000000-0800,0.0
2404,1,2035-01-01T00:00:00.000000-0800,0.0
2405,1,2035-01-01T00:00:00.000000-0800,0.0
7623,1,2035-01-01T00:00:00.000000-0800,0.0
7625,1,2035-01-01T00:00:00.000000-0800,0.0
7626,1,2035-01-01T00:00:00.000000-0800,0.0
7628,1,2035-01-01T00:00:00.000000-0800,0.0
7634,1,2035-01-01T00:00:00.000000-0800,0.0
7636,1,2035-01-01T00:00:00.000000-0800,0.0
7637,1,2035-01-01T00:00:00.000000-0800,0.0
7638,1,2035-01-01T00:00:00.000000-0800,0.0
7639,1,2035-01-01T00:00:00.000000-0800,0.0
7643,1,2035-01-01T00:00:00.000000-0800,0.0
7648,1,2035-01-01T00:00:00.000000-0800,0.0
7649,1,2035-01-01T00:00:00.000000-0800,0.0
7650,1,2035-01-01T00:00:00.000000-0800,0.0
7652,1,2035-01-01T00:00:00.000000-0800,0.0
7653,1,2035-01-01T00:00:00.000000-0800,0.0
7654,1,2035-01-01T00:00:00.000000-0800,0.0
7655,1,2035-01-01T00:00:00.000000-0800,0.0
7657,1,2035-01-01T00:00:00.000000-0800,0.0
7659,1,2035-01-01T00:00:00.000000-0800,0.0
7660,1,2035-01-01T00:00:00.000000-0800,0.0
7661,1,2035-01-01T00:00:00.000000-0800,0.0
7662,1,2035-01-01T00:00:00.000000-0800,0.0
7663,1,2035-01-01T00:00:00.000000-0800,0.0
7666,1,2035-01-01T00:00:00.000000-0800,0.0
7667,1,2035-01-01T00:00:00.000000-0800,0.0
7673,1,2035-01-01T00:00:00.000000-0800,0.0
7675,1,2035-01-01T00:00:00.000000-0800,0.0
7676,1,2035-01-01T00:00:00.000000-0800,0.0
7677,1,2035-01-01T00:00:00.000000-0800,0.0
7678,1,2035-01-01T00:00:00.000000-0800,0.0
7679,1,2035-01-01T00:00:00.000000-0800,0.0
7681,1,2035-01-01T00:00:00.000000-0800,0.0
7684,1,2035-01-01T00:00:00.000000-0800,0.0
7685,1,2035-01-01T00:00:00.000000-0800,0.0
7690,1,2035-01-01T00:00:00.000000-0800,0.0
7692,1,2035-01-01T00:00:00.000000-0800,0.0
7695,1,2035-01-01T00:00:00.000000-0800,0.0
7696,1,2035-01-01T00:00:00.000000-0800,0.0
7697,1,2035-01-01T00:00:00.000000-0800,0.0
7698,1,2035-01-01T00:00:00.000000-0800,0.0
7699,1,2035-01-01T00:00:00.000000-0800,0.0
7700,1,2035-01-01T00:00:00.000000-0800,0.0
7707,1,2035-01-01T00:00:00.000000-0800,0.0
7709,1,2035-01-01T00:00:00.000000-0800,0.0
7710,1,2035-01-01T00:00:00.000000-0800,0.0
7715,1,2035-01-01T00:00:00.000000-0800,7.123856771439584
7716,1,2035-01-01T00:00:00.000000-0800,0.0
7727,1,2035-01-01T00:00:00.000000-0800,0.0
7731,1,2035-01-01T00:00:00.000000-0800,0.0
7732,1,2035-01-01T00:00:00.000000-0800,0.0
7746,1,2035-01-01T00:00:00.000000-0800,0.0
7747,1,2035-01-01T00:00:00.000000-0800,0.0
7748,1,2035-01-01T00:00:00.000000-0800,0.0
7751,1,2035-01-01T00:00:00.000000-0800,0.0
7754,1,2035-01-01T00:00:00.000000-0800,0.0
7755,1,2035-01-01T00:00:00.000000-0800,0.0
7758,1,2035-01-01T00:00:00.000000-0800,0.0
7759,1,2035-01-01T00:00:00.000000-0800,0.0
7764,1,2035-01-01T00:00:00.000000-0800,0.0
