generator,scenario,timepoint,Dispatch_MW
cec23_15,sc1,2035-01-01T02:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T03:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T04:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T05:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T06:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T07:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T08:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T09:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T10:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T11:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T12:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T13:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T14:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T15:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T16:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T17:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T18:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T19:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T20:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T21:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T22:00:00.000000-0800,0.0
cec23_15,sc1,2035-01-01T23:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T01:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T02:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T03:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T04:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T05:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T06:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T07:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T08:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T09:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T10:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T11:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T12:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T13:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T14:00:00.000000-0800,-1.0339757656912846e-25
cec23_16,sc1,2035-01-01T15:00:00.000000-0800,7.754818242684634e-26
cec23_16,sc1,2035-01-01T16:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T17:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T18:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T19:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T20:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T21:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T22:00:00.000000-0800,0.0
cec23_16,sc1,2035-01-01T23:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T00:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T01:00:00.000000-0800,1.6543612251060553e-24
cec23_17,sc1,2035-01-01T02:00:00.000000-0800,-1.6543612251060553e-24
cec23_17,sc1,2035-01-01T03:00:00.000000-0800,5.169878828456423e-26
cec23_17,sc1,2035-01-01T04:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T05:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T06:00:00.000000-0800,1.6155871338926322e-27
cec23_17,sc1,2035-01-01T07:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T08:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T09:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T10:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T11:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T12:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T13:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T14:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T15:00:00.000000-0800,-1.0339757656912846e-25
cec23_17,sc1,2035-01-01T16:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T17:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T18:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T19:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T20:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T21:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T22:00:00.000000-0800,0.0
cec23_17,sc1,2035-01-01T23:00:00.000000-0800,0.0
cec23_18,sc1,2035-01-01T00:00:00.000000-0800,3.308722450212111e-24
cec23_18,sc1,2035-01-01T01:00:00.000000-0800,0.0
