scenario,bus,timepoint,load_MW
climate_1,7954,2035-01-01T00:00:00.000000-0800,26.80596943837406
climate_1,1503,2035-01-01T00:00:00.000000-0800,53.234051679789914
climate_1,1697,2035-01-01T00:00:00.000000-0800,0.7858706819542256
climate_1,8761,2035-01-01T00:00:00.000000-0800,0.07681822521870572
climate_1,1147,2035-01-01T00:00:00.000000-0800,37.88236975787695
climate_1,902,2035-01-01T00:00:00.000000-0800,12.187624565387445
climate_1,1091,2035-01-01T00:00:00.000000-0800,19.11914817375907
climate_1,2016,2035-01-01T00:00:00.000000-0800,18.673452172428874
climate_1,1690,2035-01-01T00:00:00.000000-0800,2.192702571617151
climate_1,160,2035-01-01T00:00:00.000000-0800,11.765507411417403
climate_1,2214,2035-01-01T00:00:00.000000-0800,8.684036110729597
climate_1,1414,2035-01-01T00:00:00.000000-0800,11.134457001959042
climate_1,1064,2035-01-01T00:00:00.000000-0800,13.398324012589335
climate_1,309,2035-01-01T00:00:00.000000-0800,34.60343130758004
climate_1,8581,2035-01-01T00:00:00.000000-0800,6.6167897910785864
climate_1,2143,2035-01-01T00:00:00.000000-0800,2.344204213379176
climate_1,1906,2035-01-01T00:00:00.000000-0800,18.44877725096705
climate_1,4,2035-01-01T00:00:00.000000-0800,26.63040368946839
climate_1,2241,2035-01-01T00:00:00.000000-0800,13.124862131605727
climate_1,8204,2035-01-01T00:00:00.000000-0800,4.854415800904636
climate_1,2239,2035-01-01T00:00:00.000000-0800,43.22960131998093
climate_1,1318,2035-01-01T00:00:00.000000-0800,3.868287475528582
climate_1,1861,2035-01-01T00:00:00.000000-0800,44.621356634628675
climate_1,68,2035-01-01T00:00:00.000000-0800,2.506245
climate_1,725,2035-01-01T00:00:00.000000-0800,13.521325658917315
climate_1,433,2035-01-01T00:00:00.000000-0800,4.8286051181757035
climate_1,637,2035-01-01T00:00:00.000000-0800,16.444411739450782
climate_1,872,2035-01-01T00:00:00.000000-0800,4.919123296918865
climate_1,66,2035-01-01T00:00:00.000000-0800,0.7970404
climate_1,190,2035-01-01T00:00:00.000000-0800,4.288947076897444
climate_1,2384,2035-01-01T00:00:00.000000-0800,6.713105806529444
climate_1,90,2035-01-01T00:00:00.000000-0800,8.97902323907597
climate_1,1364,2035-01-01T00:00:00.000000-0800,7.777672872242428
climate_1,8513,2035-01-01T00:00:00.000000-0800,1.298608583196123
climate_1,1560,2035-01-01T00:00:00.000000-0800,5.703376717732377
climate_1,2003,2035-01-01T00:00:00.000000-0800,31.374249822170132
climate_1,2357,2035-01-01T00:00:00.000000-0800,3.9103181626116257
climate_1,1249,2035-01-01T00:00:00.000000-0800,16.65341095103202
climate_1,675,2035-01-01T00:00:00.000000-0800,46.155233858613585
