timepoint,site,capacity_factor,technology,scenario
2035-01-01T00:00:00.000000-0800,wto1997,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto1998,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto1999,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2000,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2001,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2002,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2003,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2004,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2005,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2006,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2007,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2008,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2009,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2010,0.031,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2011,0.028,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2012,0.013,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2013,0.002,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2014,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2015,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2016,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2017,0.124,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2018,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2019,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2020,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2021,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2022,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2023,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2024,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2025,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2026,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2027,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2028,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2029,0.009,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2030,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2031,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2032,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2033,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2034,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2035,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2036,0.024,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2037,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2038,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2039,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2040,0.008,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2041,0.175,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2042,0.38,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2043,0.443,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2044,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2045,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2046,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2047,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2048,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2049,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2050,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2051,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2052,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2053,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2054,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2055,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2056,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2057,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2058,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2059,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2060,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2061,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2062,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2063,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2064,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2065,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2066,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2067,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2068,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2069,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2070,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2071,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2072,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2073,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2074,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2075,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2076,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2077,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2078,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2079,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2080,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2081,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2082,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2083,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2084,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2085,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2086,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2087,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2088,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2089,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2090,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2091,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2092,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2093,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2094,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2095,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2096,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2097,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2098,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2099,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2100,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2101,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2102,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2103,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2104,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2105,0.212,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2106,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2107,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2108,0.008,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2109,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2110,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2111,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2112,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2113,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2114,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2115,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2116,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2117,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2118,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2119,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2120,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2121,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2122,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2123,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2124,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2125,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2126,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2127,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2128,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2129,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2130,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2131,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2132,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2133,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2134,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2135,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2136,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2137,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2138,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2139,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2140,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2141,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2142,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2143,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2144,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2145,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2146,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2147,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2148,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2149,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2150,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2151,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2152,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2153,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2154,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2155,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2156,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2157,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2158,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2159,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2160,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2161,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2162,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2163,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2164,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2165,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2166,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2167,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2168,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2169,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2170,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2171,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2172,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2173,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2174,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2175,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2176,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2177,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2178,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2179,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2180,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2181,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2182,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2183,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2184,0.049,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2185,0.07,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2186,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2187,0.252,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2188,0.113,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2189,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2190,0.194,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2191,0.42,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2192,0.398,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2193,0.398,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2194,0.345,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2195,0.126,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2196,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2197,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2198,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2199,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2200,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2201,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2202,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2203,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2204,0.023,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2205,0.023,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2206,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2207,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2208,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2209,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2210,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2211,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2212,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2213,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2214,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2215,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2216,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2217,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2218,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2219,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2220,0.027,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2221,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2222,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2223,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2224,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2225,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2226,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2227,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2228,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2229,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2230,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2231,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2232,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2233,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2234,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2235,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2236,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2237,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2238,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2239,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2240,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2241,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2242,0.013,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2243,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2244,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2245,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2246,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2247,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2248,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2249,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2250,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2251,0.076,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2252,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2253,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2254,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2255,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2256,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2257,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2258,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2259,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2260,0.229,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2261,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2262,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2263,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2264,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2265,0.292,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2266,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2267,0.003,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2268,0.001,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2269,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2270,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2271,0.148,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2272,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2273,0.028,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2274,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2275,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2276,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2277,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2278,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2279,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2280,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2281,0.191,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2282,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2283,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2284,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2285,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2286,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2287,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2288,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2289,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2290,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2291,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2292,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2293,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2294,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2295,0.343,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2296,0.068,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2297,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2298,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2299,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2300,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2301,0.04,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2302,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2303,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2304,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2305,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2306,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2307,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2308,0.003,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2309,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2310,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2311,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2312,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2313,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2314,0.049,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2315,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2316,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2317,0.002,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2318,0.224,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2319,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2320,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2321,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2322,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2323,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2324,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2325,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2326,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2327,0.144,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2328,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2329,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2330,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2331,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2332,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2333,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2334,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2335,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2336,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2337,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2338,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2339,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2340,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2341,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2342,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2343,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2344,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2345,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2346,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2347,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2348,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2349,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2350,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2351,0,onshore wind turbine,sc1
2035-01-01T00:00:00.000000-0800,wto2352,0,onshore wind turbine,sc1
